region,city_tier,preferred_channel,loyalty_tier,income_band,customer_segment_seed,is_marketing_opt_in,total_orders,total_net_revenue,avg_order_value,total_discount_amount,avg_basket_size,tenure_days,revenue_per_order,online_order_share,store_order_share,total_units,avg_item_discount_pct,avg_item_margin,total_returns,total_refund_amount,avg_days_to_return,return_rate_per_unit,total_sessions,avg_session_minutes,avg_pages_viewed,sessions_add_to_cart,sessions_with_purchase,campaigns_targeted,campaigns_treatment,campaigns_converted_30d,campaign_revenue_30d,customer_value_band,spend_rank_in_region,actual_churn,score_churn_proba,rank
West,Tier_3,store,silver,low,at_risk,False,2.0,141.92000000000002,70.96000000000001,45.25,2.0,787,70.96000000000001,1.0,0.0,4.0,0.24945,9.03,0.0,,,0.0,4.0,48.0,6.5,2.0,2.0,,,,,low_value,7161,0,0.794037375402258,297
North,Tier_2,online,,mid,at_risk,False,1.0,65.8,65.8,18.73,2.0,342,65.8,0.0,1.0,4.0,0.2209499999999999,10.07,0.0,,,0.0,6.0,17.833333333333332,4.333333333333333,2.0,0.0,,,,,low_value,8104,0,0.7928629991061615,298
South,Tier_2,online,,high,at_risk,True,3.0,257.21,85.73666666666666,66.12,2.0,729,85.73666666666666,0.6666666666666666,0.3333333333333333,6.0,0.2126666666666666,11.534999999999998,0.0,,,0.0,9.0,52.55555555555556,5.333333333333333,4.0,2.0,2.0,2.0,0.0,0.0,low_value,7660,1,0.7923383351800822,299
South,Tier_1,store,,mid,at_risk,True,1.0,10.93,10.93,4.36,1.0,535,10.93,1.0,0.0,1.0,0.2852,1.3,0.0,,,0.0,4.0,45.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,low_value,9153,1,0.7920200956383024,300
North,Tier_2,online,silver,mid,seasonal,False,1.0,190.24,190.24,52.21,2.0,422,190.24,0.0,1.0,2.0,0.2017499999999999,22.055,1.0,114.9,18.0,0.5,2.0,43.0,4.0,0.0,0.0,,,,,low_value,7375,0,0.7903862546575773,301
East,Tier_2,online,bronze,low,at_risk,True,2.0,300.31,150.155,93.0,3.0,870,150.155,0.5,0.5,6.0,0.2380499999999999,17.60166666666667,3.0,123.93,17.0,0.5,5.0,62.2,5.2,1.0,1.0,3.0,3.0,0.0,0.0,low_value,7878,0,0.7899640166167216,302
South,Tier_2,store,gold,mid,at_risk,True,2.0,244.98,122.49,72.47,4.0,987,122.49,0.5,0.5,10.0,0.2374625,6.2675,0.0,,,0.0,3.0,34.0,4.333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,low_value,7737,1,0.7891855747136063,303
Central,Tier_2,store,,low,at_risk,True,2.0,103.94,51.97,23.8,2.0,830,51.97,1.0,0.0,4.0,0.1937249999999999,5.1450000000000005,0.0,,,0.0,4.0,58.5,6.5,3.0,1.0,2.0,2.0,1.0,73.97,low_value,8341,0,0.7891567315906174,304
Central,Tier_3,online,gold,mid,at_risk,True,2.0,57.71,28.855,10.79,1.0,811,28.855,0.5,0.5,4.0,0.18455,8.285,1.0,14.62,30.0,0.25,8.0,20.0,5.125,4.0,1.0,3.0,3.0,1.0,44.65,low_value,8632,1,0.7888286787711624,305
South,Tier_1,store,bronze,low,at_risk,False,3.0,230.47,76.82333333333332,55.35,1.3333333333333333,993,76.82333333333332,0.3333333333333333,0.6666666666666666,4.0,0.200725,25.0975,2.0,70.87,24.0,0.5,3.0,41.66666666666666,3.6666666666666665,2.0,1.0,2.0,2.0,0.0,0.0,low_value,7841,0,0.7885274242666146,306
Central,Tier_2,online,,upper_mid,new,False,3.0,314.14,104.71333333333332,47.66,2.0,894,104.71333333333332,0.6666666666666666,0.3333333333333333,9.0,0.1325833333333333,19.58333333333333,0.0,,,0.0,5.0,47.8,5.0,2.0,2.0,1.0,1.0,0.0,0.0,low_value,7087,1,0.7881516372700693,307
East,Tier_3,store,silver,mid,at_risk,False,3.0,324.6,108.2,50.08,1.3333333333333333,767,108.2,0.3333333333333333,0.6666666666666666,4.0,0.18725,35.47,1.0,289.7,32.0,0.25,3.0,28.0,6.666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,low_value,7721,1,0.7880493231622099,308
North,Tier_3,store,,mid,seasonal,True,1.0,121.37,121.37,27.04,1.0,260,121.37,0.0,1.0,1.0,0.1822,49.26,0.0,,,0.0,3.0,39.66666666666666,3.6666666666666665,1.0,0.0,1.0,1.0,0.0,0.0,low_value,7781,0,0.7878891639610031,309
East,Tier_2,store,silver,mid,at_risk,False,3.0,128.76,42.92,35.82,2.0,945,42.92,0.3333333333333333,0.6666666666666666,9.0,0.2142666666666667,4.448333333333333,0.0,,,0.0,6.0,41.0,4.5,2.0,1.0,,,,,low_value,8927,1,0.7877572305600029,310
South,Tier_1,online,,upper_mid,at_risk,True,1.0,142.37,142.37,46.58,3.0,226,142.37,1.0,0.0,3.0,0.2382666666666666,12.44,0.0,,,0.0,3.0,32.0,6.333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,low_value,8335,0,0.786821800530063,311
North,Tier_3,store,,mid,new,False,1.0,121.02,121.02,25.86,1.0,397,121.02,0.0,1.0,4.0,0.1761,48.7,0.0,,,0.0,2.0,35.0,2.5,2.0,0.0,,,,,low_value,7784,1,0.7864830299632481,312
South,Tier_2,store,bronze,mid,seasonal,False,1.0,93.24,93.24,29.98,1.0,1089,93.24,1.0,0.0,1.0,0.2433,33.17,0.0,,,0.0,3.0,44.0,5.666666666666667,2.0,1.0,,,,,low_value,8633,0,0.7863467316425282,313
North,Tier_2,store,bronze,mid,at_risk,False,1.0,34.98,34.98,10.15,1.0,260,34.98,0.0,1.0,1.0,0.2249,7.26,0.0,,,0.0,4.0,38.5,3.25,1.0,0.0,,,,,low_value,8272,1,0.7862640330260988,314
West,Tier_1,online,,upper_mid,at_risk,True,2.0,96.86,48.43,26.72,1.5,632,48.43,1.0,0.0,3.0,0.2069333333333333,8.753333333333334,1.0,29.98,3.0,0.3333333333333333,4.0,49.75,5.75,2.0,2.0,1.0,1.0,1.0,106.06,low_value,7387,1,0.7858749350077968,315
North,Tier_2,online,,low,one_time,True,1.0,270.63,270.63,89.95,4.0,457,270.63,1.0,0.0,4.0,0.24235,17.145,1.0,114.86,16.0,0.25,9.0,38.333333333333336,3.333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,low_value,6956,0,0.785733155835091,316
South,Tier_2,online,,mid,at_risk,True,3.0,331.55,110.51666666666668,86.1,1.6666666666666667,469,110.51666666666668,1.0,0.0,5.0,0.20204,19.466,0.0,,,0.0,7.0,63.57142857142857,6.142857142857143,3.0,3.0,3.0,3.0,1.0,61.37,low_value,7254,1,0.7855040029153959,317
North,Tier_1,online,silver,upper_mid,at_risk,True,2.0,376.67,188.335,53.22,2.0,778,188.335,1.0,0.0,4.0,0.15855,37.5325,0.0,,,0.0,6.0,62.333333333333336,5.5,4.0,2.0,2.0,2.0,0.0,0.0,low_value,6425,1,0.7854486079241362,318
Central,Tier_3,store,,low,at_risk,False,1.0,128.04,128.04,36.13,4.0,535,128.04,0.0,1.0,4.0,0.219675,5.5025,1.0,22.16,13.0,0.25,4.0,24.5,2.5,1.0,0.0,,,,,low_value,8190,1,0.7849619435399496,319
West,Tier_3,online,,mid,at_risk,False,1.0,105.03,105.03,34.38,4.0,1236,105.03,0.0,1.0,4.0,0.243175,7.612499999999999,2.0,54.56,9.0,0.5,2.0,30.5,3.5,0.0,0.0,,,,,low_value,7351,1,0.7844938748046104,320
South,Tier_2,online,,mid,at_risk,False,1.0,19.64,19.64,8.27,1.0,1103,19.64,1.0,0.0,1.0,0.2965,3.34,0.0,,,0.0,4.0,26.75,6.0,1.0,1.0,,,,,low_value,9111,1,0.7831918430349281,321
Central,Tier_2,store,,upper_mid,at_risk,True,1.0,37.56,37.56,15.58,1.0,303,37.56,1.0,0.0,1.0,0.2931,5.56,0.0,,,0.0,4.0,22.25,3.25,1.0,1.0,1.0,1.0,0.0,0.0,low_value,8747,1,0.7818761600971404,322
West,Tier_2,store,bronze,high,at_risk,False,1.0,33.73,33.73,8.83,1.0,229,33.73,1.0,0.0,1.0,0.2075,7.69,0.0,,,0.0,10.0,46.5,3.7,4.0,1.0,,,,,low_value,7744,0,0.7818270602574919,323
East,Tier_1,store,silver,upper_mid,seasonal,False,1.0,15.84,15.84,4.29,1.0,573,15.84,0.0,1.0,1.0,0.2133,1.88,0.0,,,0.0,6.0,30.5,6.166666666666667,1.0,0.0,1.0,1.0,0.0,0.0,low_value,9654,1,0.7817510243070628,324
North,Tier_2,store,,low,at_risk,True,2.0,92.55,46.275000000000006,24.73,1.5,838,46.275000000000006,1.0,0.0,3.0,0.2033666666666667,4.66,1.0,31.52,24.0,0.3333333333333333,6.0,61.833333333333336,6.166666666666667,2.0,2.0,1.0,1.0,0.0,0.0,low_value,7937,1,0.7816935654351801,325
North,Tier_2,store,,mid,one_time,True,1.0,87.59,87.59,12.72,2.0,176,87.59,1.0,0.0,2.0,0.1292,18.505000000000003,1.0,30.97,32.0,0.5,4.0,70.5,6.25,3.0,1.0,,,,,low_value,7970,1,0.78115180715032,326
Central,Tier_2,online,,mid,at_risk,True,3.0,236.24,78.74666666666667,59.330000000000005,1.3333333333333333,548,78.74666666666667,0.6666666666666666,0.3333333333333333,7.0,0.176725,20.65,0.0,,,0.0,5.0,107.4,5.4,4.0,2.0,1.0,1.0,0.0,0.0,low_value,7537,1,0.7805804169286864,327
West,Tier_1,online,,upper_mid,at_risk,False,1.0,178.0,178.0,29.01,3.0,251,178.0,1.0,0.0,3.0,0.1436666666666667,22.37333333333333,0.0,,,0.0,3.0,44.0,8.333333333333334,1.0,1.0,,,,,low_value,6967,0,0.7795775897739994,328
South,Tier_1,store,silver,upper_mid,at_risk,True,2.0,119.0,59.5,30.69,1.5,925,59.5,0.5,0.5,6.0,0.2003333333333333,14.243333333333334,0.0,,,0.0,3.0,29.0,2.333333333333333,2.0,0.0,3.0,3.0,0.0,0.0,low_value,8495,1,0.7792267380746067,329
West,Tier_1,online,,high,at_risk,True,2.0,174.88,87.44,37.99,1.5,961,87.44,1.0,0.0,6.0,0.1972,19.61,1.0,10.56,15.0,0.1666666666666666,5.0,39.8,3.4,3.0,1.0,3.0,3.0,0.0,0.0,low_value,6980,1,0.7791843879224416,330
Central,Tier_1,store,silver,mid,at_risk,False,1.0,52.52,52.52,22.7,2.0,1062,52.52,0.0,1.0,3.0,0.28225,4.315,0.0,,,0.0,4.0,24.25,4.0,1.0,0.0,,,,,low_value,8652,1,0.7788454472710983,331
South,Tier_3,store,silver,mid,seasonal,True,2.0,162.52,81.26,46.67,2.0,864,81.26,0.0,1.0,4.0,0.21555,8.567499999999999,0.0,,,0.0,4.0,29.25,3.5,1.0,0.0,2.0,2.0,0.0,0.0,low_value,8217,1,0.7786467838428119,332
South,Tier_3,store,bronze,mid,at_risk,False,3.0,145.43,48.47666666666667,59.31,1.0,839,48.47666666666667,0.3333333333333333,0.6666666666666666,3.0,0.2931666666666666,12.993333333333332,0.0,,,0.0,3.0,40.333333333333336,4.0,2.0,1.0,,,,,low_value,8312,1,0.7775347552086636,333
West,Tier_2,online,silver,mid,seasonal,True,1.0,114.96,114.96,33.14,1.0,973,114.96,1.0,0.0,1.0,0.2238,26.95,0.0,,,0.0,5.0,55.8,5.4,3.0,1.0,2.0,2.0,0.0,0.0,low_value,7305,1,0.7770850998834049,334
North,Tier_2,store,gold,mid,new,True,2.0,201.7,100.85,43.21,2.0,436,100.85,0.5,0.5,4.0,0.1721,13.95,0.0,,,0.0,3.0,75.33333333333333,4.333333333333333,2.0,1.0,3.0,3.0,2.0,111.64,low_value,7315,0,0.7768312440238637,335
North,Tier_1,online,,mid,new,True,1.0,67.84,67.84,13.54,3.0,226,67.84,1.0,0.0,3.0,0.1634,8.156666666666666,0.0,,,0.0,4.0,30.75,4.75,2.0,0.0,,,,,low_value,8089,1,0.7767272663887117,336
Central,Tier_2,store,bronze,mid,at_risk,False,3.0,140.56,46.85333333333333,39.11,1.3333333333333333,1243,46.85333333333333,1.0,0.0,4.0,0.230125,10.1225,1.0,61.08,24.0,0.25,6.0,66.66666666666667,5.166666666666667,3.0,3.0,1.0,1.0,0.0,0.0,low_value,8108,0,0.7765934600303229,337
South,Tier_1,store,,mid,at_risk,False,2.0,82.96000000000001,41.48,31.21,1.5,1139,41.48,1.0,0.0,5.0,0.3085333333333333,4.943333333333333,0.0,,,0.0,8.0,35.75,5.625,6.0,2.0,1.0,1.0,0.0,0.0,low_value,8705,1,0.7753837821411496,338
West,Tier_3,online,bronze,mid,at_risk,True,1.0,416.65,416.65,76.63,2.0,500,416.65,1.0,0.0,2.0,0.1549,98.335,0.0,,,0.0,4.0,44.25,5.5,2.0,1.0,1.0,1.0,1.0,37.63,low_value,5864,1,0.7747216849830194,339
South,Tier_1,store,,upper_mid,seasonal,True,1.0,173.7,173.7,45.52,3.0,445,173.7,0.0,1.0,3.0,0.2150999999999999,13.326666666666666,0.0,,,0.0,,,,,,2.0,2.0,1.0,33.94,low_value,8150,1,0.7742945296975582,340
South,Tier_1,online,,mid,at_risk,True,3.0,122.78,40.92666666666667,36.19,2.0,599,40.92666666666667,1.0,0.0,7.0,0.2191166666666667,6.153333333333333,1.0,44.64,27.0,0.1428571428571428,5.0,60.4,7.2,3.0,3.0,3.0,3.0,0.0,0.0,low_value,8465,0,0.7741826559378339,341
East,Tier_1,online,bronze,mid,at_risk,False,2.0,75.19,37.595,16.71,1.5,675,37.595,1.0,0.0,3.0,0.1644,5.7,1.0,21.36,32.0,0.3333333333333333,8.0,72.5,5.875,2.0,2.0,,,,,low_value,9263,1,0.7740553661311695,342
Central,Tier_2,online,bronze,mid,at_risk,False,1.0,10.22,10.22,2.7,1.0,1255,10.22,1.0,0.0,2.0,0.2089,2.9,0.0,,,0.0,4.0,73.75,5.0,1.0,1.0,,,,,low_value,8902,0,0.7739684041320514,343
North,Tier_2,store,,upper_mid,at_risk,False,3.0,117.25,39.083333333333336,33.3,1.3333333333333333,863,39.083333333333336,0.3333333333333333,0.6666666666666666,5.0,0.2365499999999999,9.055,1.0,42.89,7.0,0.2,4.0,24.5,4.5,2.0,0.0,,,,,low_value,7803,0,0.773728906762197,344
West,Tier_2,store,silver,high,at_risk,True,3.0,155.43,51.81,27.840000000000003,1.3333333333333333,581,51.81,0.6666666666666666,0.3333333333333333,5.0,0.168925,12.2925,1.0,52.8,33.0,0.2,5.0,79.4,5.6,3.0,2.0,,,,,low_value,7080,1,0.771371443644332,345
North,Tier_3,online,,mid,at_risk,True,1.0,246.15,246.15,75.95,5.0,501,246.15,0.0,1.0,5.0,0.2220199999999999,14.386,1.0,27.41,27.0,0.2,4.0,16.75,4.0,2.0,0.0,1.0,1.0,0.0,0.0,low_value,7079,1,0.7707238070188798,346
West,Tier_1,online,,mid,one_time,True,2.0,84.38,42.19,32.120000000000005,1.0,588,42.19,1.0,0.0,2.0,0.2709,3.4850000000000003,0.0,,,0.0,5.0,70.4,4.6,2.0,2.0,,,,,low_value,7460,1,0.7704963903185568,347
West,Tier_2,store,silver,mid,at_risk,False,1.0,406.91,406.91,103.44,4.0,684,406.91,1.0,0.0,4.0,0.197625,36.4025,2.0,132.87,7.5,0.5,7.0,36.85714285714285,3.857142857142857,3.0,1.0,1.0,1.0,0.0,0.0,low_value,5900,1,0.7693819828646049,348
South,Tier_2,online,gold,mid,seasonal,False,2.0,317.44,158.72,82.96,2.5,1088,158.72,0.5,0.5,5.0,0.20698,22.942,1.0,60.06,7.0,0.2,3.0,20.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,low_value,7344,1,0.7693644536815738,349
North,Tier_2,store,,mid,at_risk,True,2.0,186.38,93.19,51.580000000000005,1.5,899,93.19,1.0,0.0,3.0,0.2290333333333333,20.29,2.0,62.57,23.5,0.6666666666666666,11.0,53.45454545454545,5.181818181818182,3.0,2.0,1.0,1.0,0.0,0.0,low_value,7410,1,0.7686536221697348,350
Central,Tier_1,online,silver,high,seasonal,True,1.0,30.03,30.03,9.88,1.0,1239,30.03,1.0,0.0,1.0,0.2474,2.69,0.0,,,0.0,2.0,31.0,4.5,1.0,1.0,3.0,3.0,1.0,45.37,low_value,8803,1,0.7686433878963957,351
North,Tier_3,online,,mid,at_risk,False,2.0,99.28,49.64,38.32,1.5,631,49.64,0.5,0.5,3.0,0.2908,7.276666666666666,0.0,,,0.0,7.0,52.285714285714285,4.571428571428571,4.0,1.0,1.0,1.0,0.0,0.0,low_value,7895,0,0.7683761592878269,352
East,Tier_1,online,silver,upper_mid,at_risk,False,3.0,403.61,134.53666666666666,85.17,2.0,764,134.53666666666666,0.6666666666666666,0.3333333333333333,6.0,0.1724833333333333,26.34333333333333,0.0,,,0.0,8.0,59.875,5.0,4.0,2.0,1.0,0.0,0.0,0.0,low_value,7223,0,0.7682318803946621,353
West,Tier_1,online,,mid,at_risk,False,1.0,234.7,234.7,79.5,3.0,1163,234.7,1.0,0.0,3.0,0.2487666666666666,19.66333333333333,1.0,99.95,12.0,0.3333333333333333,2.0,26.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,low_value,6674,1,0.7679637242901943,354
South,Tier_3,online,,low,at_risk,False,2.0,366.1,183.05,101.67,3.0,949,183.05,0.0,1.0,6.0,0.2546333333333333,15.788333333333334,1.0,28.56,35.0,0.1666666666666666,4.0,25.5,5.0,1.0,0.0,1.0,1.0,0.0,0.0,low_value,7082,1,0.7663154357981732,355
East,Tier_3,online,silver,low,at_risk,True,2.0,114.57,57.285,33.76,2.5,774,57.285,1.0,0.0,5.0,0.22486,4.462000000000001,0.0,,,0.0,5.0,27.0,6.6,1.0,1.0,2.0,2.0,0.0,0.0,low_value,9030,1,0.7662487931378149,356
North,Tier_1,online,,mid,at_risk,True,1.0,9.91,9.91,3.78,1.0,1131,9.91,1.0,0.0,1.0,0.2763,2.7,0.0,,,0.0,7.0,46.285714285714285,5.857142857142857,1.0,1.0,2.0,2.0,0.0,0.0,low_value,8404,1,0.7661377723915977,357
East,Tier_1,online,,upper_mid,at_risk,True,1.0,65.51,65.51,25.34,1.0,1126,65.51,1.0,0.0,1.0,0.279,15.44,1.0,58.25,39.0,1.0,5.0,44.2,4.8,2.0,1.0,1.0,1.0,0.0,0.0,low_value,9322,1,0.7660167930530597,358
North,Tier_2,online,,mid,at_risk,False,2.0,56.17,28.085,23.28,1.0,1072,28.085,1.0,0.0,2.0,0.2931,4.02,0.0,,,0.0,7.0,59.0,3.4285714285714284,3.0,2.0,1.0,1.0,0.0,0.0,low_value,8149,1,0.7656971539360581,359
East,Tier_2,online,,mid,at_risk,False,1.0,161.38,161.38,32.31,3.0,302,161.38,1.0,0.0,6.0,0.1723666666666666,17.2,1.0,13.2,28.0,0.1666666666666666,2.0,110.5,7.0,1.0,1.0,,,,,low_value,8718,1,0.7653243575876683,360
Central,Tier_1,store,,mid,at_risk,True,2.0,268.53,134.265,70.05,1.5,1152,134.265,1.0,0.0,3.0,0.2206,39.94,0.0,,,0.0,2.0,53.5,3.5,1.0,1.0,,,,,low_value,7345,1,0.7652345973529165,361
East,Tier_1,online,bronze,mid,at_risk,True,2.0,165.23000000000002,82.61500000000001,61.35,2.5,651,82.61500000000001,1.0,0.0,8.0,0.27358,5.472,0.0,,,0.0,6.0,45.5,5.166666666666667,2.0,1.0,1.0,1.0,0.0,0.0,low_value,8699,1,0.764301186074643,362
North,Tier_3,online,,mid,at_risk,False,2.0,135.43,67.715,33.66,1.5,363,67.715,1.0,0.0,3.0,0.2223333333333333,10.316666666666668,1.0,27.46,28.0,0.3333333333333333,6.0,58.0,4.833333333333333,3.0,2.0,1.0,1.0,0.0,0.0,low_value,7701,1,0.7635048528746466,363
Central,Tier_2,store,,low,at_risk,True,2.0,136.0,68.0,35.68,1.5,1095,68.0,0.5,0.5,5.0,0.2138666666666666,8.593333333333334,0.0,,,0.0,4.0,16.75,7.0,2.0,1.0,,,,,low_value,8139,1,0.7630926960911113,364
South,Tier_1,online,bronze,mid,at_risk,False,2.0,312.29,156.145,45.67,3.5,539,156.145,0.5,0.5,7.0,0.1711142857142857,13.12857142857143,1.0,7.89,38.0,0.1428571428571428,4.0,65.25,6.75,1.0,1.0,,,,,low_value,7369,1,0.7630900954534688,365
South,Tier_2,store,,upper_mid,at_risk,False,1.0,108.89,108.89,30.05,2.0,200,108.89,1.0,0.0,2.0,0.2113999999999999,19.14,1.0,68.84,13.0,0.5,6.0,45.5,4.5,3.0,1.0,,,,,low_value,8546,1,0.7621259313555594,366
South,Tier_1,store,,upper_mid,at_risk,True,4.0,300.79,75.19749999999999,51.95,1.75,799,75.19749999999999,0.5,0.5,7.0,0.1531857142857143,13.674285714285714,0.0,,,0.0,6.0,62.833333333333336,5.333333333333333,3.0,2.0,1.0,1.0,0.0,0.0,low_value,7427,1,0.7619415053583143,367
North,Tier_3,store,bronze,mid,seasonal,True,2.0,169.25,84.625,51.44,2.0,1038,84.625,0.0,1.0,5.0,0.2370499999999999,13.1875,0.0,,,0.0,4.0,30.0,4.75,0.0,0.0,3.0,3.0,1.0,36.37,low_value,7496,1,0.7618501063842399,368
East,Tier_1,store,,mid,at_risk,False,1.0,35.63,35.63,10.35,2.0,1219,35.63,1.0,0.0,2.0,0.23025,2.36,0.0,,,0.0,5.0,34.6,5.0,2.0,1.0,,,,,low_value,9521,1,0.7616878263133031,369
South,Tier_2,online,bronze,mid,at_risk,False,3.0,375.93,125.31,85.28,2.333333333333333,354,125.31,1.0,0.0,7.0,0.1867428571428571,15.747142857142856,1.0,66.28,34.0,0.1428571428571428,6.0,61.66666666666666,6.166666666666667,4.0,3.0,,,,,low_value,7030,1,0.7613060324318672,370
South,Tier_1,online,,upper_mid,new,True,1.0,10.87,10.87,3.12,1.0,266,10.87,1.0,0.0,1.0,0.2228,2.51,0.0,,,0.0,6.0,28.166666666666668,5.166666666666667,1.0,1.0,1.0,1.0,0.0,0.0,low_value,9155,0,0.7611360793373873,371
Central,Tier_3,online,,mid,one_time,True,1.0,36.61,36.61,15.16,1.0,362,36.61,1.0,0.0,1.0,0.2929,3.01,0.0,,,0.0,5.0,20.2,5.0,2.0,1.0,,,,,low_value,8755,1,0.760954373850612,372
East,Tier_3,online,,mid,seasonal,True,2.0,265.27,132.635,73.0,2.0,454,132.635,0.5,0.5,4.0,0.2284,14.8725,1.0,39.54,27.0,0.25,9.0,26.88888888888889,4.888888888888889,2.0,1.0,3.0,3.0,0.0,0.0,low_value,8082,1,0.7605749845498438,373
South,Tier_3,store,bronze,upper_mid,at_risk,False,3.0,152.13,50.71,34.870000000000005,1.3333333333333333,362,50.71,1.0,0.0,4.0,0.2031,10.9775,0.0,,,0.0,6.0,73.33333333333333,5.666666666666667,3.0,3.0,1.0,1.0,0.0,0.0,low_value,8270,0,0.760520913021644,374
East,Tier_2,online,bronze,mid,seasonal,False,1.0,45.2,45.2,13.35,2.0,333,45.2,0.0,1.0,2.0,0.2287,3.725,0.0,,,0.0,4.0,32.0,2.75,0.0,0.0,1.0,1.0,0.0,0.0,low_value,9455,1,0.7603832495471572,375
South,Tier_3,online,,upper_mid,at_risk,True,3.0,121.7,40.56666666666666,43.88,1.0,1170,40.56666666666666,1.0,0.0,5.0,0.2561666666666667,10.186666666666666,0.0,,,0.0,9.0,49.22222222222222,4.777777777777778,5.0,2.0,2.0,2.0,0.0,0.0,low_value,8473,0,0.7596783084644882,376
North,Tier_3,online,,mid,at_risk,True,1.0,115.77,115.77,42.93,2.0,281,115.77,1.0,0.0,2.0,0.2689,17.439999999999998,1.0,69.91,8.0,0.5,3.0,20.33333333333333,5.0,2.0,1.0,2.0,1.0,0.0,0.0,low_value,7810,1,0.7596749118717596,377
South,Tier_2,online,,mid,at_risk,False,2.0,123.49,61.745,46.04,2.0,1220,61.745,1.0,0.0,4.0,0.2784999999999999,8.905,0.0,,,0.0,6.0,38.833333333333336,5.333333333333333,1.0,1.0,,,,,low_value,8461,0,0.7586582096278941,378
South,Tier_2,online,,mid,at_risk,False,3.0,436.47,145.49,111.25,3.333333333333333,1102,145.49,1.0,0.0,13.0,0.19907,11.796,2.0,67.45,20.0,0.1538461538461538,3.0,56.66666666666666,4.666666666666667,2.0,1.0,1.0,1.0,0.0,0.0,low_value,6735,1,0.758622368872889,379
North,Tier_2,online,,mid,one_time,True,1.0,83.32,83.32,31.71,2.0,1057,83.32,0.0,1.0,2.0,0.2756,1.805,0.0,,,0.0,5.0,20.2,3.2,1.0,0.0,,,,,low_value,7998,0,0.7586178015144779,380
East,Tier_1,online,gold,mid,at_risk,True,3.0,407.35,135.78333333333333,102.64,1.6666666666666667,582,135.78333333333333,0.6666666666666666,0.3333333333333333,5.0,0.2001,25.614,0.0,,,0.0,7.0,47.142857142857146,4.285714285714286,3.0,1.0,1.0,1.0,0.0,0.0,low_value,7201,1,0.7582661382793613,381
Central,Tier_1,online,silver,mid,at_risk,False,3.0,80.2,26.73333333333333,33.01,1.0,1238,26.73333333333333,1.0,0.0,3.0,0.2707333333333333,4.956666666666666,0.0,,,0.0,3.0,63.333333333333336,4.666666666666667,2.0,2.0,1.0,1.0,0.0,0.0,low_value,8497,1,0.7582521575161631,382
West,Tier_2,online,,mid,at_risk,False,2.0,136.98,68.49,50.67,1.0,401,68.49,1.0,0.0,2.0,0.2627,22.065,0.0,,,0.0,5.0,37.4,5.0,2.0,2.0,,,,,low_value,7183,0,0.7577129140036156,383
West,Tier_2,store,bronze,mid,at_risk,True,1.0,70.66,70.66,27.5,3.0,703,70.66,1.0,0.0,5.0,0.2784,3.790000000000001,0.0,,,0.0,7.0,50.85714285714285,5.428571428571429,3.0,1.0,1.0,1.0,0.0,0.0,low_value,7540,1,0.7572972629037342,384
East,Tier_1,online,silver,mid,at_risk,False,2.0,76.49,38.245,34.35,1.5,561,38.245,0.5,0.5,3.0,0.2671666666666666,2.773333333333333,1.0,18.53,4.0,0.3333333333333333,2.0,32.0,3.5,2.0,0.0,1.0,1.0,0.0,0.0,low_value,9255,0,0.7565370653263606,385
North,Tier_3,store,bronze,low,at_risk,True,2.0,184.3,92.15,53.650000000000006,2.0,322,92.15,1.0,0.0,4.0,0.2355249999999999,15.4025,0.0,,,0.0,9.0,36.22222222222222,4.666666666666667,3.0,2.0,1.0,1.0,1.0,41.73,low_value,7423,0,0.7559664226800313,386
Central,Tier_3,store,,low,at_risk,False,2.0,131.67,65.835,49.59,1.5,1163,65.835,1.0,0.0,3.0,0.2749666666666666,11.506666666666666,0.0,,,0.0,8.0,59.875,4.375,4.0,2.0,,,,,low_value,8167,0,0.7551278589922862,387
North,Tier_3,online,,mid,new,False,2.0,51.46,25.73,9.6,1.0,704,25.73,1.0,0.0,2.0,0.1866,8.955,0.0,,,0.0,5.0,61.4,5.6,3.0,2.0,,,,,low_value,8183,1,0.7545385683352539,388
North,Tier_3,store,,mid,at_risk,False,2.0,113.53,56.765,29.45,1.0,284,56.765,0.5,0.5,2.0,0.21935,25.49,0.0,,,0.0,7.0,34.57142857142857,4.285714285714286,2.0,1.0,1.0,0.0,0.0,0.0,low_value,7822,0,0.7545132938144214,389
West,Tier_3,online,silver,upper_mid,at_risk,True,2.0,349.25,174.625,85.07000000000001,2.0,734,174.625,0.5,0.5,4.0,0.218825,33.0625,0.0,,,0.0,5.0,42.4,5.0,2.0,1.0,3.0,2.0,0.0,0.0,low_value,6136,1,0.7542044344652941,390
North,Tier_1,online,,high,at_risk,False,2.0,323.78000000000003,161.89,84.86,2.0,511,161.89,1.0,0.0,4.0,0.21965,22.54,0.0,,,0.0,9.0,36.44444444444444,5.0,5.0,2.0,1.0,1.0,0.0,0.0,low_value,6669,1,0.7541905924354582,391
