customer_id,rank,product_id,method
C000372,7,P01955,hybrid_svd
C000372,8,P04552,hybrid_svd
C000372,9,P02146,hybrid_svd
C000372,10,P02301,hybrid_svd
C000376,1,P03263,hybrid_svd
C000376,2,P01156,hybrid_svd
C000376,3,P02672,hybrid_svd
C000376,4,P00365,hybrid_svd
C000376,5,P01675,hybrid_svd
C000376,6,P02224,hybrid_svd
C000376,7,P00024,hybrid_svd
C000376,8,P00518,hybrid_svd
C000376,9,P03002,hybrid_svd
C000376,10,P00375,hybrid_svd
C000377,1,P03395,hybrid_svd
C000377,2,P04611,hybrid_svd
C000377,3,P01955,hybrid_svd
C000377,4,P02258,hybrid_svd
C000377,5,P00021,hybrid_svd
C000377,6,P04182,hybrid_svd
C000377,7,P00589,hybrid_svd
C000377,8,P00801,hybrid_svd
C000377,9,P02262,hybrid_svd
C000377,10,P00854,hybrid_svd
C000378,1,P01709,hybrid_svd
C000378,2,P03682,hybrid_svd
C000378,3,P04693,hybrid_svd
C000378,4,P04506,hybrid_svd
C000378,5,P01060,hybrid_svd
C000378,6,P01647,hybrid_svd
C000378,7,P00200,hybrid_svd
C000378,8,P03519,hybrid_svd
C000378,9,P01248,hybrid_svd
C000378,10,P01059,hybrid_svd
C000379,1,P04599,hybrid_svd
C000379,2,P02622,hybrid_svd
C000379,3,P00805,hybrid_svd
C000379,4,P03139,hybrid_svd
C000379,5,P01408,hybrid_svd
C000379,6,P04709,hybrid_svd
C000379,7,P01141,hybrid_svd
C000379,8,P03365,hybrid_svd
C000379,9,P02527,hybrid_svd
C000379,10,P01931,hybrid_svd
C000382,1,P04162,hybrid_svd
C000382,2,P02595,hybrid_svd
C000382,3,P04242,hybrid_svd
C000382,4,P02325,hybrid_svd
C000382,5,P00453,hybrid_svd
C000382,6,P03816,hybrid_svd
C000382,7,P04102,hybrid_svd
C000382,8,P03263,hybrid_svd
C000382,9,P01913,hybrid_svd
C000382,10,P04599,hybrid_svd
C000385,1,P02574,hybrid_svd
C000385,2,P01113,hybrid_svd
C000385,3,P02640,hybrid_svd
C000385,4,P00926,hybrid_svd
C000385,5,P01903,hybrid_svd
C000385,6,P02527,hybrid_svd
C000385,7,P00117,hybrid_svd
C000385,8,P00423,hybrid_svd
C000385,9,P01760,hybrid_svd
C000385,10,P02169,hybrid_svd
C000386,1,P02767,hybrid_svd
C000386,2,P03873,hybrid_svd
C000386,3,P01113,hybrid_svd
C000386,4,P01108,hybrid_svd
C000386,5,P01558,hybrid_svd
C000386,6,P03653,hybrid_svd
C000386,7,P01227,hybrid_svd
C000386,8,P01157,hybrid_svd
C000386,9,P01475,hybrid_svd
C000386,10,P04954,hybrid_svd
C000387,1,P00368,hybrid_svd
C000387,2,P00024,hybrid_svd
C000387,3,P04509,hybrid_svd
C000387,4,P04498,hybrid_svd
C000387,5,P03379,hybrid_svd
C000387,6,P01439,hybrid_svd
C000387,7,P04539,hybrid_svd
C000387,8,P00651,hybrid_svd
C000387,9,P04975,hybrid_svd
C000387,10,P03564,hybrid_svd
C000388,1,P04143,hybrid_svd
C000388,2,P03002,hybrid_svd
C000388,3,P02333,hybrid_svd
C000388,4,P02309,hybrid_svd
C000388,5,P03360,hybrid_svd
C000388,6,P02801,hybrid_svd
C000388,7,P02863,hybrid_svd
C000388,8,P02877,hybrid_svd
C000388,9,P00210,hybrid_svd
C000388,10,P02258,hybrid_svd
C000389,1,P01760,hybrid_svd
C000389,2,P01678,hybrid_svd
C000389,3,P03279,hybrid_svd
C000389,4,P01762,hybrid_svd
C000389,5,P04700,hybrid_svd
C000389,6,P03067,hybrid_svd
C000389,7,P02325,hybrid_svd
C000389,8,P04242,hybrid_svd
C000389,9,P02548,hybrid_svd
C000389,10,P02538,hybrid_svd
C000391,1,P04770,hybrid_svd
C000391,2,P01896,hybrid_svd
C000391,3,P00208,hybrid_svd
C000391,4,P01903,hybrid_svd
C000391,5,P00267,hybrid_svd
C000391,6,P03896,hybrid_svd
C000391,7,P04146,hybrid_svd
C000391,8,P04693,hybrid_svd
C000391,9,P01709,hybrid_svd
C000391,10,P03255,hybrid_svd
C000392,1,P04098,hybrid_svd
C000392,2,P03648,hybrid_svd
C000392,3,P02740,hybrid_svd
C000392,4,P04263,hybrid_svd
C000392,5,P00282,hybrid_svd
C000392,6,P04498,hybrid_svd
C000392,7,P01685,hybrid_svd
C000392,8,P03860,hybrid_svd
C000392,9,P02428,hybrid_svd
C000392,10,P02181,hybrid_svd
C000393,1,P00024,hybrid_svd
C000393,2,P04975,hybrid_svd
C000393,3,P04582,hybrid_svd
C000393,4,P04539,hybrid_svd
C000393,5,P02710,hybrid_svd
C000393,6,P00611,hybrid_svd
C000393,7,P03741,hybrid_svd
C000393,8,P04812,hybrid_svd
C000393,9,P00620,hybrid_svd
C000393,10,P02908,hybrid_svd
C000395,1,P03034,hybrid_svd
C000395,2,P03103,hybrid_svd
C000395,3,P00518,hybrid_svd
C000395,4,P03902,hybrid_svd
C000395,5,P02645,hybrid_svd
C000395,6,P03469,hybrid_svd
C000395,7,P00955,hybrid_svd
C000395,8,P00453,hybrid_svd
C000395,9,P01960,hybrid_svd
C000395,10,P04668,hybrid_svd
C000396,1,P01011,hybrid_svd
C000396,2,P04162,hybrid_svd
C000396,3,P04182,hybrid_svd
C000396,4,P03811,hybrid_svd
C000396,5,P04561,hybrid_svd
C000396,6,P00115,hybrid_svd
C000396,7,P01481,hybrid_svd
C000396,8,P03823,hybrid_svd
C000396,9,P03533,hybrid_svd
C000396,10,P02798,hybrid_svd
C000398,1,P03255,hybrid_svd
C000398,2,P03915,hybrid_svd
C000398,3,P04693,hybrid_svd
C000398,4,P00208,hybrid_svd
C000398,5,P04770,hybrid_svd
C000398,6,P04380,hybrid_svd
C000398,7,P01059,hybrid_svd
C000398,8,P04303,hybrid_svd
C000398,9,P01364,hybrid_svd
C000398,10,P02070,hybrid_svd
C000399,1,P02564,cold_start
C000399,2,P04109,cold_start
C000399,3,P04887,cold_start
C000399,4,P01800,cold_start
C000399,5,P02382,cold_start
C000399,6,P00200,cold_start
C000399,7,P01869,cold_start
C000399,8,P03437,cold_start
C000399,9,P01665,cold_start
C000399,10,P00215,cold_start
C000400,1,P03797,hybrid_svd
C000400,2,P03395,hybrid_svd
C000400,3,P04097,hybrid_svd
C000400,4,P04698,hybrid_svd
C000400,5,P03180,hybrid_svd
C000400,6,P03783,hybrid_svd
C000400,7,P02716,hybrid_svd
C000400,8,P00613,hybrid_svd
C000400,9,P00370,hybrid_svd
C000400,10,P03285,hybrid_svd
C000401,1,P03881,hybrid_svd
C000401,2,P00776,hybrid_svd
C000401,3,P00127,hybrid_svd
C000401,4,P03034,hybrid_svd
C000401,5,P02877,hybrid_svd
C000401,6,P04998,hybrid_svd
C000401,7,P04770,hybrid_svd
C000401,8,P01903,hybrid_svd
C000401,9,P04380,hybrid_svd
C000401,10,P00693,hybrid_svd
C000402,1,P01709,hybrid_svd
C000402,2,P01903,hybrid_svd
C000402,3,P04693,hybrid_svd
C000402,4,P01937,hybrid_svd
C000402,5,P01059,hybrid_svd
C000402,6,P03139,hybrid_svd
C000402,7,P03682,hybrid_svd
C000402,8,P00181,hybrid_svd
C000402,9,P01782,hybrid_svd
C000402,10,P03179,hybrid_svd
C000403,1,P03533,hybrid_svd
C000403,2,P03915,hybrid_svd
C000403,3,P03748,hybrid_svd
C000403,4,P02760,hybrid_svd
C000403,5,P03652,hybrid_svd
C000403,6,P02922,hybrid_svd
C000403,7,P04072,hybrid_svd
C000403,8,P04233,hybrid_svd
C000403,9,P02620,hybrid_svd
C000403,10,P03529,hybrid_svd
C000404,1,P04668,hybrid_svd
C000404,2,P04407,hybrid_svd
C000404,3,P03179,hybrid_svd
C000404,4,P02640,hybrid_svd
C000404,5,P02294,hybrid_svd
C000404,6,P02134,hybrid_svd
C000404,7,P02645,hybrid_svd
C000404,8,P02877,hybrid_svd
C000404,9,P02902,hybrid_svd
C000404,10,P02174,hybrid_svd
C000405,1,P02620,hybrid_svd
C000405,2,P02956,hybrid_svd
C000405,3,P01397,hybrid_svd
C000405,4,P04072,hybrid_svd
C000405,5,P01591,hybrid_svd
C000405,6,P03652,hybrid_svd
C000405,7,P02454,hybrid_svd
C000405,8,P03838,hybrid_svd
C000405,9,P02760,hybrid_svd
C000405,10,P03748,hybrid_svd
C000406,1,P02595,hybrid_svd
C000406,2,P03738,hybrid_svd
C000406,3,P02899,hybrid_svd
C000406,4,P01535,hybrid_svd
C000406,5,P02984,hybrid_svd
C000406,6,P00694,hybrid_svd
C000406,7,P02672,hybrid_svd
C000406,8,P03676,hybrid_svd
C000406,9,P02447,hybrid_svd
C000406,10,P04003,hybrid_svd
C000407,1,P03339,hybrid_svd
C000407,2,P01108,hybrid_svd
C000407,3,P03700,hybrid_svd
C000407,4,P00894,hybrid_svd
C000407,5,P04918,hybrid_svd
C000407,6,P01475,hybrid_svd
C000407,7,P04504,hybrid_svd
C000407,8,P02767,hybrid_svd
C000407,9,P01385,hybrid_svd
C000407,10,P01227,hybrid_svd
C000408,1,P03470,hybrid_svd
C000408,2,P03663,hybrid_svd
C000408,3,P01166,hybrid_svd
C000408,4,P03794,hybrid_svd
C000408,5,P01890,hybrid_svd
C000408,6,P02236,hybrid_svd
C000408,7,P03070,hybrid_svd
C000408,8,P04599,hybrid_svd
C000408,9,P04639,hybrid_svd
C000408,10,P00390,hybrid_svd
C000409,1,P01510,hybrid_svd
C000409,2,P04709,hybrid_svd
C000409,3,P02323,hybrid_svd
C000409,4,P02622,hybrid_svd
C000409,5,P03485,hybrid_svd
C000409,6,P02798,hybrid_svd
C000409,7,P00392,hybrid_svd
C000409,8,P02034,hybrid_svd
C000409,9,P01375,hybrid_svd
C000409,10,P03103,hybrid_svd
C000410,1,P02545,hybrid_svd
C000410,2,P01510,hybrid_svd
C000410,3,P00093,hybrid_svd
C000410,4,P03485,hybrid_svd
C000410,5,P04871,hybrid_svd
C000410,6,P02293,hybrid_svd
C000410,7,P00427,hybrid_svd
C000410,8,P04709,hybrid_svd
C000410,9,P00536,hybrid_svd
C000410,10,P00162,hybrid_svd
C000413,1,P00330,hybrid_svd
C000413,2,P03031,hybrid_svd
C000413,3,P03234,hybrid_svd
C000413,4,P03364,hybrid_svd
C000413,5,P01200,hybrid_svd
C000413,6,P02674,hybrid_svd
C000413,7,P02793,hybrid_svd
C000413,8,P02055,hybrid_svd
C000413,9,P03459,hybrid_svd
C000413,10,P00366,hybrid_svd
C000417,1,P00651,hybrid_svd
C000417,2,P03395,hybrid_svd
C000417,3,P03823,hybrid_svd
C000417,4,P00024,hybrid_svd
C000417,5,P01783,hybrid_svd
C000417,6,P03285,hybrid_svd
C000417,7,P02032,hybrid_svd
C000417,8,P03603,hybrid_svd
C000417,9,P00344,hybrid_svd
C000417,10,P00611,hybrid_svd
C000418,1,P00146,hybrid_svd
C000418,2,P03873,hybrid_svd
C000418,3,P03339,hybrid_svd
C000418,4,P01880,hybrid_svd
C000418,5,P01980,hybrid_svd
C000418,6,P03700,hybrid_svd
C000418,7,P04918,hybrid_svd
C000418,8,P00693,hybrid_svd
C000418,9,P01903,hybrid_svd
C000418,10,P01227,hybrid_svd
C000419,1,P03277,hybrid_svd
C000419,2,P02174,hybrid_svd
C000419,3,P00344,hybrid_svd
C000419,4,P01522,hybrid_svd
C000419,5,P01025,hybrid_svd
C000419,6,P02067,hybrid_svd
C000419,7,P00183,hybrid_svd
C000419,8,P01373,hybrid_svd
C000419,9,P00081,hybrid_svd
C000419,10,P03180,hybrid_svd
C000420,1,P02895,hybrid_svd
C000420,2,P03942,hybrid_svd
C000420,3,P00586,hybrid_svd
C000420,4,P02650,hybrid_svd
C000420,5,P00819,hybrid_svd
C000420,6,P02181,hybrid_svd
C000420,7,P04072,hybrid_svd
C000420,8,P01353,hybrid_svd
C000420,9,P04008,hybrid_svd
C000420,10,P04155,hybrid_svd
C000422,1,P03877,hybrid_svd
C000422,2,P04477,hybrid_svd
C000422,3,P01613,hybrid_svd
C000422,4,P01504,hybrid_svd
C000422,5,P02772,hybrid_svd
C000422,6,P02175,hybrid_svd
C000422,7,P02545,hybrid_svd
C000422,8,P02735,hybrid_svd
C000422,9,P02903,hybrid_svd
C000422,10,P01953,hybrid_svd
C000423,1,P00760,hybrid_svd
C000423,2,P02645,hybrid_svd
C000423,3,P04706,hybrid_svd
C000423,4,P00146,hybrid_svd
C000423,5,P04566,hybrid_svd
C000423,6,P00524,hybrid_svd
C000423,7,P02798,hybrid_svd
C000423,8,P00039,hybrid_svd
C000423,9,P03034,hybrid_svd
C000423,10,P00685,hybrid_svd
C000424,1,P01059,hybrid_svd
C000424,2,P01248,hybrid_svd
C000424,3,P01937,hybrid_svd
C000424,4,P01709,hybrid_svd
C000424,5,P01060,hybrid_svd
C000424,6,P03139,hybrid_svd
C000424,7,P04452,hybrid_svd
C000424,8,P04671,hybrid_svd
C000424,9,P03519,hybrid_svd
C000424,10,P00538,hybrid_svd
C000426,1,P01963,hybrid_svd
C000426,2,P00368,hybrid_svd
C000426,3,P04010,hybrid_svd
C000426,4,P02312,hybrid_svd
C000426,5,P02129,hybrid_svd
C000426,6,P01678,hybrid_svd
C000426,7,P01166,hybrid_svd
C000426,8,P01675,hybrid_svd
C000426,9,P00680,hybrid_svd
C000426,10,P01182,hybrid_svd
C000430,1,P00012,hybrid_svd
C000430,2,P00847,hybrid_svd
C000430,3,P04930,hybrid_svd
C000430,4,P01795,hybrid_svd
C000430,5,P03263,hybrid_svd
C000430,6,P04607,hybrid_svd
C000430,7,P02280,hybrid_svd
C000430,8,P03330,hybrid_svd
C000430,9,P02674,hybrid_svd
C000430,10,P02262,hybrid_svd
C000431,1,P01797,hybrid_svd
C000431,2,P02537,hybrid_svd
C000431,3,P00368,hybrid_svd
C000431,4,P02516,hybrid_svd
C000431,5,P00651,hybrid_svd
C000431,6,P04582,hybrid_svd
C000431,7,P04975,hybrid_svd
C000431,8,P01439,hybrid_svd
C000431,9,P01510,hybrid_svd
C000431,10,P02908,hybrid_svd
C000432,1,P03179,hybrid_svd
C000432,2,P01709,hybrid_svd
C000432,3,P02640,hybrid_svd
C000432,4,P00423,hybrid_svd
C000432,5,P03177,hybrid_svd
C000432,6,P04693,hybrid_svd
C000432,7,P01653,hybrid_svd
C000432,8,P00206,hybrid_svd
C000432,9,P03811,hybrid_svd
C000432,10,P04012,hybrid_svd
C000433,1,P04248,hybrid_svd
C000433,2,P04897,hybrid_svd
C000433,3,P04797,hybrid_svd
C000433,4,P00999,hybrid_svd
C000433,5,P00375,hybrid_svd
C000433,6,P01904,hybrid_svd
C000433,7,P02033,hybrid_svd
C000433,8,P02824,hybrid_svd
C000433,9,P04639,hybrid_svd
C000433,10,P03067,hybrid_svd
C000434,1,P01963,hybrid_svd
C000434,2,P00955,hybrid_svd
C000434,3,P04709,hybrid_svd
C000434,4,P01510,hybrid_svd
C000434,5,P01165,hybrid_svd
C000434,6,P02622,hybrid_svd
C000434,7,P01375,hybrid_svd
C000434,8,P00442,hybrid_svd
C000434,9,P02118,hybrid_svd
C000434,10,P00735,hybrid_svd
C000435,1,P01783,hybrid_svd
C000435,2,P02294,hybrid_svd
C000435,3,P02877,hybrid_svd
C000435,4,P04770,hybrid_svd
C000435,5,P00215,hybrid_svd
C000435,6,P04693,hybrid_svd
C000435,7,P00127,hybrid_svd
C000435,8,P02197,hybrid_svd
C000435,9,P04012,hybrid_svd
C000435,10,P01869,hybrid_svd
C000436,1,P02065,hybrid_svd
C000436,2,P03179,hybrid_svd
C000436,3,P01481,hybrid_svd
C000436,4,P01955,hybrid_svd
C000436,5,P04371,hybrid_svd
C000436,6,P01145,hybrid_svd
C000436,7,P02903,hybrid_svd
C000436,8,P04343,hybrid_svd
C000436,9,P02592,hybrid_svd
C000436,10,P01439,hybrid_svd
C000437,1,P00076,hybrid_svd
C000437,2,P02863,hybrid_svd
C000437,3,P04098,hybrid_svd
C000437,4,P03838,hybrid_svd
C000437,5,P00978,hybrid_svd
C000437,6,P02395,hybrid_svd
C000437,7,P02729,hybrid_svd
C000437,8,P04986,hybrid_svd
C000437,9,P00685,hybrid_svd
C000437,10,P02973,hybrid_svd
C000438,1,P00663,hybrid_svd
C000438,2,P04161,hybrid_svd
C000438,3,P03902,hybrid_svd
C000438,4,P02231,hybrid_svd
C000438,5,P00249,hybrid_svd
C000438,6,P04990,hybrid_svd
C000438,7,P00076,hybrid_svd
C000438,8,P00341,hybrid_svd
C000438,9,P02035,hybrid_svd
C000438,10,P02305,hybrid_svd
C000439,1,P03672,hybrid_svd
C000439,2,P04619,hybrid_svd
C000439,3,P02295,hybrid_svd
C000439,4,P03532,hybrid_svd
C000439,5,P04721,hybrid_svd
C000439,6,P03823,hybrid_svd
C000439,7,P01955,hybrid_svd
C000439,8,P03988,hybrid_svd
C000439,9,P03364,hybrid_svd
C000439,10,P01244,hybrid_svd
C000442,1,P02973,hybrid_svd
C000442,2,P04161,hybrid_svd
C000442,3,P00746,hybrid_svd
C000442,4,P02716,hybrid_svd
C000442,5,P03836,hybrid_svd
C000442,6,P04312,hybrid_svd
C000442,7,P01522,hybrid_svd
C000442,8,P01025,hybrid_svd
C000442,9,P02035,hybrid_svd
C000442,10,P04804,hybrid_svd
C000447,1,P04693,hybrid_svd
C000447,2,P01760,hybrid_svd
C000447,3,P00208,hybrid_svd
C000447,4,P03896,hybrid_svd
C000447,5,P03070,hybrid_svd
C000447,6,P04975,hybrid_svd
C000447,7,P00685,hybrid_svd
C000447,8,P00024,hybrid_svd
C000447,9,P00651,hybrid_svd
C000447,10,P02035,hybrid_svd
C000449,1,P01709,hybrid_svd
C000449,2,P01937,hybrid_svd
C000449,3,P01060,hybrid_svd
C000449,4,P03519,hybrid_svd
C000449,5,P01443,hybrid_svd
C000449,6,P03998,hybrid_svd
C000449,7,P02206,hybrid_svd
C000449,8,P02281,hybrid_svd
C000449,9,P01903,hybrid_svd
C000449,10,P02474,hybrid_svd
C000450,1,P02674,hybrid_svd
C000450,2,P04343,hybrid_svd
C000450,3,P04767,hybrid_svd
C000450,4,P02206,hybrid_svd
C000450,5,P03682,hybrid_svd
C000450,6,P03823,hybrid_svd
C000450,7,P00524,hybrid_svd
C000450,8,P00132,hybrid_svd
C000450,9,P00760,hybrid_svd
C000450,10,P04407,hybrid_svd
C000451,1,P03797,hybrid_svd
C000451,2,P01373,hybrid_svd
C000451,3,P03652,hybrid_svd
C000451,4,P00081,hybrid_svd
C000451,5,P01115,hybrid_svd
C000451,6,P00344,hybrid_svd
C000451,7,P04162,hybrid_svd
C000451,8,P03836,hybrid_svd
C000451,9,P02584,hybrid_svd
C000451,10,P01639,hybrid_svd
C000452,1,P03172,hybrid_svd
C000452,2,P03423,hybrid_svd
C000452,3,P02395,hybrid_svd
C000452,4,P04026,hybrid_svd
C000452,5,P04128,hybrid_svd
C000452,6,P02669,hybrid_svd
C000452,7,P04899,hybrid_svd
C000452,8,P02121,hybrid_svd
C000452,9,P04015,hybrid_svd
C000452,10,P04162,hybrid_svd
C000453,1,P00346,hybrid_svd
C000453,2,P02230,hybrid_svd
C000453,3,P04834,hybrid_svd
C000453,4,P04237,hybrid_svd
C000453,5,P04607,hybrid_svd
C000453,6,P02581,hybrid_svd
C000453,7,P03486,hybrid_svd
C000453,8,P01890,hybrid_svd
C000453,9,P00785,hybrid_svd
C000453,10,P03560,hybrid_svd
C000456,1,P00840,hybrid_svd
C000456,2,P02772,hybrid_svd
C000456,3,P02305,hybrid_svd
C000456,4,P04611,hybrid_svd
C000456,5,P02113,hybrid_svd
C000456,6,P01709,hybrid_svd
C000456,7,P01060,hybrid_svd
C000456,8,P01913,hybrid_svd
C000456,9,P03131,hybrid_svd
C000456,10,P04161,hybrid_svd
C000457,1,P02298,hybrid_svd
C000457,2,P02034,hybrid_svd
C000457,3,P01287,hybrid_svd
C000457,4,P03139,hybrid_svd
C000457,5,P00254,hybrid_svd
C000457,6,P01510,hybrid_svd
C000457,7,P03485,hybrid_svd
C000457,8,P00653,hybrid_svd
C000457,9,P01165,hybrid_svd
C000457,10,P01434,hybrid_svd
C000458,1,P04312,hybrid_svd
C000458,2,P04161,hybrid_svd
C000458,3,P02305,hybrid_svd
C000458,4,P03339,hybrid_svd
C000458,5,P02035,hybrid_svd
C000458,6,P00501,hybrid_svd
C000458,7,P04554,hybrid_svd
C000458,8,P02570,hybrid_svd
C000458,9,P00796,hybrid_svd
C000458,10,P00746,hybrid_svd
C000459,1,P01059,hybrid_svd
C000459,2,P01060,hybrid_svd
C000459,3,P03682,hybrid_svd
C000459,4,P04693,hybrid_svd
C000459,5,P03896,hybrid_svd
C000459,6,P00942,hybrid_svd
C000459,7,P02281,hybrid_svd
C000459,8,P03692,hybrid_svd
C000459,9,P01248,hybrid_svd
C000459,10,P03488,hybrid_svd
C000461,1,P04453,hybrid_svd
C000461,2,P00197,hybrid_svd
C000461,3,P04975,hybrid_svd
C000461,4,P04812,hybrid_svd
C000461,5,P04539,hybrid_svd
C000461,6,P00012,hybrid_svd
C000461,7,P03741,hybrid_svd
C000461,8,P00611,hybrid_svd
C000461,9,P02527,hybrid_svd
C000461,10,P02908,hybrid_svd
C000462,1,P01812,hybrid_svd
C000462,2,P03234,hybrid_svd
C000462,3,P02055,hybrid_svd
C000462,4,P02545,hybrid_svd
C000462,5,P01611,hybrid_svd
C000462,6,P00926,hybrid_svd
C000462,7,P03838,hybrid_svd
C000462,8,P00801,hybrid_svd
C000462,9,P03139,hybrid_svd
C000462,10,P04233,hybrid_svd
C000463,1,P01709,hybrid_svd
C000463,2,P01060,hybrid_svd
C000463,3,P04693,hybrid_svd
C000463,4,P02281,hybrid_svd
C000463,5,P03488,hybrid_svd
C000463,6,P01937,hybrid_svd
C000463,7,P01059,hybrid_svd
C000463,8,P02782,hybrid_svd
C000463,9,P03682,hybrid_svd
C000463,10,P01248,hybrid_svd
C000467,1,P04582,hybrid_svd
C000467,2,P01373,hybrid_svd
C000467,3,P04046,hybrid_svd
C000467,4,P01845,hybrid_svd
C000467,5,P03375,hybrid_svd
C000467,6,P02969,hybrid_svd
C000467,7,P01522,hybrid_svd
C000467,8,P00786,hybrid_svd
C000467,9,P02716,hybrid_svd
C000467,10,P04698,hybrid_svd
C000468,1,P02995,hybrid_svd
C000468,2,P01481,hybrid_svd
C000468,3,P03395,hybrid_svd
C000468,4,P01829,hybrid_svd
C000468,5,P04238,hybrid_svd
C000468,6,P02988,hybrid_svd
C000468,7,P03733,hybrid_svd
C000468,8,P00039,hybrid_svd
C000468,9,P01191,hybrid_svd
C000468,10,P01732,hybrid_svd
C000469,1,P02698,hybrid_svd
C000469,2,P01367,hybrid_svd
C000469,3,P00081,hybrid_svd
C000469,4,P04698,hybrid_svd
C000469,5,P04097,hybrid_svd
C000469,6,P03377,hybrid_svd
C000469,7,P02630,hybrid_svd
C000469,8,P03836,hybrid_svd
C000469,9,P00442,hybrid_svd
C000469,10,P00344,hybrid_svd
C000471,1,P03816,hybrid_svd
C000471,2,P02863,hybrid_svd
C000471,3,P02741,hybrid_svd
C000471,4,P03738,hybrid_svd
C000471,5,P00197,hybrid_svd
C000471,6,P01709,hybrid_svd
C000471,7,P01297,hybrid_svd
C000471,8,P01182,hybrid_svd
C000471,9,P02972,hybrid_svd
C000471,10,P02129,hybrid_svd
C000473,1,P00651,hybrid_svd
C000473,2,P00024,hybrid_svd
C000473,3,P04539,hybrid_svd
C000473,4,P02710,hybrid_svd
C000473,5,P03792,hybrid_svd
C000473,6,P00180,hybrid_svd
C000473,7,P04814,hybrid_svd
C000473,8,P04812,hybrid_svd
C000473,9,P02956,hybrid_svd
C000473,10,P03139,hybrid_svd
C000475,1,P00932,hybrid_svd
C000475,2,P04128,hybrid_svd
C000475,3,P03486,hybrid_svd
C000475,4,P00565,hybrid_svd
C000475,5,P02672,hybrid_svd
C000475,6,P00771,hybrid_svd
C000475,7,P01888,hybrid_svd
C000475,8,P02801,hybrid_svd
C000475,9,P04864,hybrid_svd
C000475,10,P04168,hybrid_svd
C000477,1,P00315,hybrid_svd
C000477,2,P02121,hybrid_svd
C000477,3,P01287,hybrid_svd
C000477,4,P01319,hybrid_svd
C000477,5,P02034,hybrid_svd
C000477,6,P01464,hybrid_svd
C000477,7,P00798,hybrid_svd
C000477,8,P04027,hybrid_svd
C000477,9,P02234,hybrid_svd
C000477,10,P00653,hybrid_svd
C000478,1,P03034,hybrid_svd
C000478,2,P02428,hybrid_svd
C000478,3,P02973,hybrid_svd
C000478,4,P02034,hybrid_svd
C000478,5,P02479,hybrid_svd
C000478,6,P02431,hybrid_svd
C000478,7,P04863,hybrid_svd
C000478,8,P04498,hybrid_svd
C000478,9,P00993,hybrid_svd
C000478,10,P02234,hybrid_svd
C000479,1,P02174,hybrid_svd
C000479,2,P02620,hybrid_svd
C000479,3,P04143,hybrid_svd
C000479,4,P02760,hybrid_svd
C000479,5,P01083,hybrid_svd
C000479,6,P04072,hybrid_svd
C000479,7,P02428,hybrid_svd
C000479,8,P03308,hybrid_svd
C000479,9,P02181,hybrid_svd
C000479,10,P00282,hybrid_svd
C000480,1,P03877,hybrid_svd
C000480,2,P03103,hybrid_svd
C000480,3,P02674,hybrid_svd
C000480,4,P01481,hybrid_svd
C000480,5,P02262,hybrid_svd
C000480,6,P04561,hybrid_svd
C000480,7,P04368,hybrid_svd
C000480,8,P03988,hybrid_svd
C000480,9,P03925,hybrid_svd
C000480,10,P03838,hybrid_svd
C000481,1,P00197,hybrid_svd
C000481,2,P00076,hybrid_svd
C000481,3,P03612,hybrid_svd
C000481,4,P03299,hybrid_svd
C000481,5,P01615,hybrid_svd
C000481,6,P00101,hybrid_svd
C000481,7,P02635,hybrid_svd
C000481,8,P02597,hybrid_svd
C000481,9,P00850,hybrid_svd
C000481,10,P02007,hybrid_svd
C000482,1,P01736,hybrid_svd
C000482,2,P02034,hybrid_svd
C000482,3,P02806,hybrid_svd
C000482,4,P01166,hybrid_svd
C000482,5,P03485,hybrid_svd
C000482,6,P01145,hybrid_svd
C000482,7,P02773,hybrid_svd
C000482,8,P02740,hybrid_svd
C000482,9,P04072,hybrid_svd
C000482,10,P00856,hybrid_svd
C000483,1,P01535,hybrid_svd
C000483,2,P03452,hybrid_svd
C000483,3,P01510,hybrid_svd
C000483,4,P04709,hybrid_svd
C000483,5,P02034,hybrid_svd
C000483,6,P03485,hybrid_svd
C000483,7,P00315,hybrid_svd
C000483,8,P02323,hybrid_svd
C000483,9,P03758,hybrid_svd
C000483,10,P02300,hybrid_svd
C000486,1,P03146,hybrid_svd
C000486,2,P03299,hybrid_svd
C000486,3,P03067,hybrid_svd
C000486,4,P01231,hybrid_svd
C000486,5,P04585,hybrid_svd
C000486,6,P01535,hybrid_svd
C000486,7,P00932,hybrid_svd
C000486,8,P01675,hybrid_svd
C000486,9,P01592,hybrid_svd
C000486,10,P03039,hybrid_svd
C000487,1,P00685,hybrid_svd
C000487,2,P04767,hybrid_svd
C000487,3,P03823,hybrid_svd
C000487,4,P04245,hybrid_svd
C000487,5,P00215,hybrid_svd
C000487,6,P00039,hybrid_svd
C000487,7,P04351,hybrid_svd
C000487,8,P03199,hybrid_svd
C000487,9,P04343,hybrid_svd
C000487,10,P02295,hybrid_svd
C000489,1,P04161,hybrid_svd
C000489,2,P03603,hybrid_svd
C000489,3,P00081,hybrid_svd
C000489,4,P04698,hybrid_svd
C000489,5,P01522,hybrid_svd
C000489,6,P02716,hybrid_svd
C000489,7,P00746,hybrid_svd
C000489,8,P04153,hybrid_svd
C000489,9,P01373,hybrid_svd
C000489,10,P03797,hybrid_svd
C000490,1,P03652,hybrid_svd
C000490,2,P01780,hybrid_svd
C000490,3,P01257,hybrid_svd
C000490,4,P00117,hybrid_svd
