customer_id,cluster,segment_name
C033081,3,Mid-Tier Active
C034873,1,Champions
C022943,3,Mid-Tier Active
C014756,3,Mid-Tier Active
C026196,1,Champions
C031435,1,Champions
C000547,1,Champions
C007374,1,Champions
C022410,3,Mid-Tier Active
C018373,3,Mid-Tier Active
C035698,1,Champions
C003006,1,Champions
C020993,3,Mid-Tier Active
C028237,1,Champions
C027499,1,Champions
C010137,1,Champions
C009545,1,Champions
C045532,3,Mid-Tier Active
C031761,1,Champions
C044955,3,Mid-Tier Active
C001935,1,Champions
C010844,3,Mid-Tier Active
C031942,1,Champions
C043881,3,Mid-Tier Active
C048451,3,Mid-Tier Active
C010784,3,Mid-Tier Active
C010128,1,Champions
C011600,3,Mid-Tier Active
C046994,1,Champions
C008937,3,Mid-Tier Active
C025636,1,Champions
C000385,3,Mid-Tier Active
C019648,3,Mid-Tier Active
C028526,1,Champions
C036345,3,Mid-Tier Active
C043391,3,Mid-Tier Active
C047504,3,Mid-Tier Active
C018644,1,Champions
C016679,1,Champions
C047728,1,Champions
C009080,1,Champions
C011109,1,Champions
C028468,3,Mid-Tier Active
C023896,3,Mid-Tier Active
C017237,3,Mid-Tier Active
C015541,1,Champions
C042859,3,Mid-Tier Active
C042470,3,Mid-Tier Active
C048819,3,Mid-Tier Active
C033239,3,Mid-Tier Active
C009525,3,Mid-Tier Active
C042241,3,Mid-Tier Active
C033395,1,Champions
C023877,1,Champions
C021019,1,Champions
C040942,1,Champions
C028558,3,Mid-Tier Active
C047363,3,Mid-Tier Active
C038309,1,Champions
C011489,1,Champions
C010842,3,Mid-Tier Active
C048341,3,Mid-Tier Active
C047070,1,Champions
C029102,3,Mid-Tier Active
C005529,1,Champions
C005980,3,Mid-Tier Active
C030923,1,Champions
C025322,3,Mid-Tier Active
C015889,1,Champions
C002634,3,Mid-Tier Active
C003581,1,Champions
C027517,3,Mid-Tier Active
C005447,3,Mid-Tier Active
C003757,1,Champions
C011205,3,Mid-Tier Active
C046089,1,Champions
C005848,1,Champions
C018986,1,Champions
C005450,1,Champions
C010066,3,Mid-Tier Active
C035642,3,Mid-Tier Active
C039332,1,Champions
C030153,1,Champions
C015711,3,Mid-Tier Active
C037861,3,Mid-Tier Active
C012145,1,Champions
C045806,3,Mid-Tier Active
C030916,3,Mid-Tier Active
C021996,1,Champions
C006110,1,Champions
C040668,3,Mid-Tier Active
C018030,3,Mid-Tier Active
C032462,1,Champions
C016825,3,Mid-Tier Active
C000222,3,Mid-Tier Active
C023945,1,Champions
C017071,3,Mid-Tier Active
C045965,3,Mid-Tier Active
C028970,1,Champions
C011449,3,Mid-Tier Active
C025577,3,Mid-Tier Active
C026296,1,Champions
C003964,3,Mid-Tier Active
C046733,3,Mid-Tier Active
C045691,1,Champions
C015164,0,Dormant 1
C000424,3,Mid-Tier Active
C034214,3,Mid-Tier Active
C048304,1,Champions
C031015,1,Champions
C009434,1,Champions
C048910,1,Champions
C041331,3,Mid-Tier Active
C002119,1,Champions
C046290,1,Champions
C026500,3,Mid-Tier Active
C013178,3,Mid-Tier Active
C031622,3,Mid-Tier Active
C035192,1,Champions
C047638,1,Champions
C024299,1,Champions
C030538,1,Champions
C023680,3,Mid-Tier Active
C014975,3,Mid-Tier Active
C038491,1,Champions
C022513,3,Mid-Tier Active
C005407,3,Mid-Tier Active
C016554,3,Mid-Tier Active
C034795,3,Mid-Tier Active
C034755,3,Mid-Tier Active
C029992,3,Mid-Tier Active
C004162,3,Mid-Tier Active
C015630,3,Mid-Tier Active
C012012,1,Champions
C033398,3,Mid-Tier Active
C044402,3,Mid-Tier Active
C032138,3,Mid-Tier Active
C006758,1,Champions
C001737,1,Champions
C023943,3,Mid-Tier Active
C019451,3,Mid-Tier Active
C001273,1,Champions
C042182,0,Dormant 1
C042116,3,Mid-Tier Active
C033710,3,Mid-Tier Active
C005370,1,Champions
C042480,3,Mid-Tier Active
C009182,1,Champions
C023803,1,Champions
C028746,1,Champions
C011440,3,Mid-Tier Active
C036830,3,Mid-Tier Active
C024938,1,Champions
C043117,3,Mid-Tier Active
C035042,3,Mid-Tier Active
C036243,1,Champions
C039487,1,Champions
C046402,3,Mid-Tier Active
C011377,1,Champions
C012775,1,Champions
C013766,1,Champions
C029294,1,Champions
C014051,1,Champions
C044046,1,Champions
C007190,1,Champions
C045067,3,Mid-Tier Active
C040657,3,Mid-Tier Active
C019788,3,Mid-Tier Active
C000884,1,Champions
C047707,1,Champions
C028769,1,Champions
C047760,0,Dormant 1
C043833,3,Mid-Tier Active
C032233,3,Mid-Tier Active
C022370,1,Champions
C025735,3,Mid-Tier Active
C023922,3,Mid-Tier Active
C041145,3,Mid-Tier Active
C018112,1,Champions
C028040,3,Mid-Tier Active
C032099,3,Mid-Tier Active
C014386,1,Champions
C038489,3,Mid-Tier Active
C047903,3,Mid-Tier Active
C028398,3,Mid-Tier Active
C018498,1,Champions
C045447,3,Mid-Tier Active
C004353,3,Mid-Tier Active
C041606,1,Champions
C016244,1,Champions
C017635,1,Champions
C036590,3,Mid-Tier Active
C021039,3,Mid-Tier Active
C002146,1,Champions
C044240,1,Champions
C048943,3,Mid-Tier Active
C033001,1,Champions
C007977,3,Mid-Tier Active
C047000,1,Champions
C032371,1,Champions
C015352,3,Mid-Tier Active
C014658,1,Champions
C031968,0,Dormant 1
C030878,1,Champions
C043851,1,Champions
C021329,3,Mid-Tier Active
C004358,1,Champions
C041913,3,Mid-Tier Active
C011877,1,Champions
C033572,1,Champions
C028809,3,Mid-Tier Active
C004890,1,Champions
C038587,1,Champions
C039891,1,Champions
C027164,3,Mid-Tier Active
C010972,3,Mid-Tier Active
C003263,1,Champions
C013930,3,Mid-Tier Active
C042391,1,Champions
C009759,3,Mid-Tier Active
C021198,3,Mid-Tier Active
C023672,1,Champions
C048262,3,Mid-Tier Active
C015055,3,Mid-Tier Active
C046308,1,Champions
C035957,3,Mid-Tier Active
C002179,3,Mid-Tier Active
C047594,1,Champions
C036111,3,Mid-Tier Active
C008839,1,Champions
C016930,3,Mid-Tier Active
C016230,3,Mid-Tier Active
C006414,3,Mid-Tier Active
C036383,1,Champions
C020789,3,Mid-Tier Active
C011753,3,Mid-Tier Active
C004368,3,Mid-Tier Active
C039191,3,Mid-Tier Active
C031780,3,Mid-Tier Active
C007453,1,Champions
C032294,3,Mid-Tier Active
C031879,3,Mid-Tier Active
C025414,3,Mid-Tier Active
C002154,3,Mid-Tier Active
C033729,1,Champions
C009130,3,Mid-Tier Active
C036058,0,Dormant 1
C043275,3,Mid-Tier Active
C005574,3,Mid-Tier Active
C023979,3,Mid-Tier Active
C006180,3,Mid-Tier Active
C019751,1,Champions
C018772,3,Mid-Tier Active
C028430,1,Champions
C025723,3,Mid-Tier Active
C016891,3,Mid-Tier Active
C019618,3,Mid-Tier Active
C020210,3,Mid-Tier Active
C002322,1,Champions
C030834,1,Champions
C023489,3,Mid-Tier Active
C001334,3,Mid-Tier Active
C043590,3,Mid-Tier Active
C028353,3,Mid-Tier Active
C006131,3,Mid-Tier Active
C048866,3,Mid-Tier Active
C009605,3,Mid-Tier Active
C039221,3,Mid-Tier Active
C037401,1,Champions
C003492,3,Mid-Tier Active
C013101,1,Champions
C046013,3,Mid-Tier Active
C027970,3,Mid-Tier Active
C037969,3,Mid-Tier Active
C024734,1,Champions
C046291,3,Mid-Tier Active
C002865,3,Mid-Tier Active
C001380,1,Champions
C020751,1,Champions
C032219,1,Champions
C010087,3,Mid-Tier Active
C029157,1,Champions
C042268,3,Mid-Tier Active
C031945,3,Mid-Tier Active
C006132,1,Champions
C015583,1,Champions
C043025,3,Mid-Tier Active
C022324,3,Mid-Tier Active
C016670,3,Mid-Tier Active
C041900,1,Champions
C030864,3,Mid-Tier Active
C016482,1,Champions
C029484,3,Mid-Tier Active
C028437,3,Mid-Tier Active
C002986,1,Champions
C017114,3,Mid-Tier Active
C043090,3,Mid-Tier Active
C003905,3,Mid-Tier Active
C043714,1,Champions
C025003,3,Mid-Tier Active
C004865,1,Champions
C035686,0,Dormant 1
C015807,1,Champions
C006663,3,Mid-Tier Active
C042908,3,Mid-Tier Active
C044710,1,Champions
C010704,3,Mid-Tier Active
C030782,1,Champions
C002511,1,Champions
C016678,3,Mid-Tier Active
C001608,3,Mid-Tier Active
C023996,3,Mid-Tier Active
C020335,3,Mid-Tier Active
C020824,3,Mid-Tier Active
C042662,3,Mid-Tier Active
C046694,3,Mid-Tier Active
C046907,3,Mid-Tier Active
C016386,1,Champions
C006005,3,Mid-Tier Active
C043717,3,Mid-Tier Active
C048028,3,Mid-Tier Active
C044383,1,Champions
C005827,3,Mid-Tier Active
C048805,3,Mid-Tier Active
C034468,3,Mid-Tier Active
C010906,3,Mid-Tier Active
C036543,3,Mid-Tier Active
C032023,3,Mid-Tier Active
C049172,1,Champions
C004286,3,Mid-Tier Active
C029976,1,Champions
C048537,3,Mid-Tier Active
C039158,1,Champions
C049327,3,Mid-Tier Active
C017606,3,Mid-Tier Active
C038547,3,Mid-Tier Active
C014578,3,Mid-Tier Active
C002997,3,Mid-Tier Active
C009900,3,Mid-Tier Active
C047217,1,Champions
C032959,3,Mid-Tier Active
C040700,3,Mid-Tier Active
C033761,1,Champions
C004437,3,Mid-Tier Active
C048315,3,Mid-Tier Active
C024865,3,Mid-Tier Active
C000498,3,Mid-Tier Active
C016877,3,Mid-Tier Active
C001770,1,Champions
C013694,3,Mid-Tier Active
C014876,3,Mid-Tier Active
C025775,3,Mid-Tier Active
C031402,3,Mid-Tier Active
C006367,1,Champions
C007085,3,Mid-Tier Active
C049245,3,Mid-Tier Active
C008362,3,Mid-Tier Active
C011902,3,Mid-Tier Active
C005469,3,Mid-Tier Active
C016917,3,Mid-Tier Active
C002737,3,Mid-Tier Active
C040671,3,Mid-Tier Active
C028235,3,Mid-Tier Active
C003968,1,Champions
C047901,3,Mid-Tier Active
C025042,3,Mid-Tier Active
C038362,3,Mid-Tier Active
C026732,3,Mid-Tier Active
C033455,3,Mid-Tier Active
C021354,1,Champions
C045266,1,Champions
C033698,3,Mid-Tier Active
C013180,3,Mid-Tier Active
C047633,0,Dormant 1
C049834,3,Mid-Tier Active
C020663,3,Mid-Tier Active
C043099,3,Mid-Tier Active
C034831,1,Champions
C010668,3,Mid-Tier Active
C031370,1,Champions
C043868,3,Mid-Tier Active
C011231,1,Champions
C002813,1,Champions
C038091,3,Mid-Tier Active
C006752,3,Mid-Tier Active
C044965,3,Mid-Tier Active
C016401,3,Mid-Tier Active
C014308,3,Mid-Tier Active
C043566,3,Mid-Tier Active
C035186,3,Mid-Tier Active
C019318,3,Mid-Tier Active
C035787,3,Mid-Tier Active
C049125,3,Mid-Tier Active
C007939,3,Mid-Tier Active
C035422,3,Mid-Tier Active
C003262,1,Champions
C044040,3,Mid-Tier Active
C032390,3,Mid-Tier Active
C007290,1,Champions
C013641,3,Mid-Tier Active
C022392,3,Mid-Tier Active
C009424,3,Mid-Tier Active
C001616,3,Mid-Tier Active
C048995,3,Mid-Tier Active
C020033,3,Mid-Tier Active
C036054,3,Mid-Tier Active
C033499,3,Mid-Tier Active
C017305,3,Mid-Tier Active
C002130,1,Champions
C004119,1,Champions
C000570,3,Mid-Tier Active
C003665,1,Champions
C035302,3,Mid-Tier Active
C003236,3,Mid-Tier Active
C022269,3,Mid-Tier Active
C027863,3,Mid-Tier Active
C025405,1,Champions
C000548,3,Mid-Tier Active
C042333,3,Mid-Tier Active
C023252,3,Mid-Tier Active
C025709,3,Mid-Tier Active
C007825,3,Mid-Tier Active
C001554,3,Mid-Tier Active
C041866,3,Mid-Tier Active
C039385,3,Mid-Tier Active
C046638,3,Mid-Tier Active
C040742,3,Mid-Tier Active
C044170,3,Mid-Tier Active
C043303,3,Mid-Tier Active
C015148,3,Mid-Tier Active
C019621,3,Mid-Tier Active
C007339,3,Mid-Tier Active
C030832,3,Mid-Tier Active
C041849,1,Champions
C019441,3,Mid-Tier Active
C010406,3,Mid-Tier Active
C043545,3,Mid-Tier Active
C048202,3,Mid-Tier Active
C029414,3,Mid-Tier Active
C016978,3,Mid-Tier Active
C015945,3,Mid-Tier Active
C031520,3,Mid-Tier Active
C012519,1,Champions
C034263,3,Mid-Tier Active
C009349,1,Champions
C039156,3,Mid-Tier Active
C008234,1,Champions
C031936,1,Champions
C032673,1,Champions
C028727,3,Mid-Tier Active
C037284,1,Champions
C045620,1,Champions
C019570,1,Champions
C018958,3,Mid-Tier Active
C009631,1,Champions
C033647,3,Mid-Tier Active
C047719,1,Champions
C046286,1,Champions
C031488,1,Champions
C039965,1,Champions
C010346,3,Mid-Tier Active
C049874,3,Mid-Tier Active
C014455,3,Mid-Tier Active
C049846,3,Mid-Tier Active
C029950,3,Mid-Tier Active
C046736,1,Champions
C024082,3,Mid-Tier Active
C042287,3,Mid-Tier Active
C038411,3,Mid-Tier Active
C003113,3,Mid-Tier Active
C004186,1,Champions
C006254,3,Mid-Tier Active
C002024,3,Mid-Tier Active
C011785,3,Mid-Tier Active
C047159,1,Champions
C045635,1,Champions
C036463,3,Mid-Tier Active
C029785,3,Mid-Tier Active
C002667,3,Mid-Tier Active
C012890,3,Mid-Tier Active
C024979,3,Mid-Tier Active
C000262,3,Mid-Tier Active
C003101,3,Mid-Tier Active
C015166,1,Champions
C000606,3,Mid-Tier Active
C015846,1,Champions
C034173,3,Mid-Tier Active
C008214,3,Mid-Tier Active
C027473,3,Mid-Tier Active
C011631,3,Mid-Tier Active
C005936,3,Mid-Tier Active
C029735,3,Mid-Tier Active
C002333,1,Champions
C045142,3,Mid-Tier Active
C000796,3,Mid-Tier Active
C043065,3,Mid-Tier Active
C017539,3,Mid-Tier Active
C043141,3,Mid-Tier Active
C041033,3,Mid-Tier Active
C042806,1,Champions
C014631,0,Dormant 1
C045111,3,Mid-Tier Active
C033770,3,Mid-Tier Active
C013813,1,Champions
C005888,1,Champions
C001595,3,Mid-Tier Active
C032399,3,Mid-Tier Active
C029091,3,Mid-Tier Active
C024565,3,Mid-Tier Active
C013194,3,Mid-Tier Active
C005025,3,Mid-Tier Active
C048673,3,Mid-Tier Active
C029988,3,Mid-Tier Active
C049146,3,Mid-Tier Active
C049782,3,Mid-Tier Active
C036085,1,Champions
C028724,3,Mid-Tier Active
C039630,1,Champions
C041107,3,Mid-Tier Active
C003936,1,Champions
C040589,0,Dormant 1
C014114,1,Champions
C048593,3,Mid-Tier Active
C042423,3,Mid-Tier Active
C048478,3,Mid-Tier Active
C034365,1,Champions
C039086,3,Mid-Tier Active
C031372,3,Mid-Tier Active
C033093,3,Mid-Tier Active
C032092,3,Mid-Tier Active
C031118,1,Champions
C023263,3,Mid-Tier Active
C013479,3,Mid-Tier Active
C040123,3,Mid-Tier Active
C021239,3,Mid-Tier Active
C026780,3,Mid-Tier Active
C044346,3,Mid-Tier Active
C045260,1,Champions
C012491,3,Mid-Tier Active
C032255,3,Mid-Tier Active
C005877,1,Champions
C009122,3,Mid-Tier Active
C012641,3,Mid-Tier Active
C005965,3,Mid-Tier Active
C034525,1,Champions
C029979,3,Mid-Tier Active
C017253,3,Mid-Tier Active
C029210,3,Mid-Tier Active
C044327,3,Mid-Tier Active
C016497,3,Mid-Tier Active
C016658,1,Champions
C012241,1,Champions
C025151,3,Mid-Tier Active
C043649,3,Mid-Tier Active
C049243,3,Mid-Tier Active
C040676,3,Mid-Tier Active
C049075,1,Champions
C029978,3,Mid-Tier Active
C013820,3,Mid-Tier Active
C015180,1,Champions
C023319,3,Mid-Tier Active
C030677,3,Mid-Tier Active
C026177,1,Champions
C039384,3,Mid-Tier Active
C014199,3,Mid-Tier Active
C030836,3,Mid-Tier Active
C042106,1,Champions
C037188,3,Mid-Tier Active
C017370,3,Mid-Tier Active
C047824,1,Champions
C042481,3,Mid-Tier Active
C027194,1,Champions
C006919,1,Champions
C022318,3,Mid-Tier Active
C027180,3,Mid-Tier Active
C004187,3,Mid-Tier Active
C035643,0,Dormant 1
C023136,3,Mid-Tier Active
C037057,3,Mid-Tier Active
C048155,3,Mid-Tier Active
C032793,3,Mid-Tier Active
C018936,1,Champions
C010832,3,Mid-Tier Active
C028290,3,Mid-Tier Active
C048058,1,Champions
C018039,3,Mid-Tier Active
C007377,3,Mid-Tier Active
C011628,1,Champions
C003914,3,Mid-Tier Active
C038422,3,Mid-Tier Active
C026982,3,Mid-Tier Active
C041471,3,Mid-Tier Active
C004413,3,Mid-Tier Active
C031502,3,Mid-Tier Active
C033466,1,Champions
C008551,3,Mid-Tier Active
C020020,3,Mid-Tier Active
C015142,1,Champions
C042536,3,Mid-Tier Active
C016148,1,Champions
C024433,3,Mid-Tier Active
C022551,3,Mid-Tier Active
C027794,1,Champions
C006471,1,Champions
C044638,3,Mid-Tier Active
C002491,3,Mid-Tier Active
C031341,1,Champions
C009873,3,Mid-Tier Active
C014722,1,Champions
C042678,3,Mid-Tier Active
C016468,1,Champions
C026653,3,Mid-Tier Active
C030392,3,Mid-Tier Active
C003736,3,Mid-Tier Active
C025546,1,Champions
C000278,3,Mid-Tier Active
C010590,0,Dormant 1
C023807,3,Mid-Tier Active
C038116,3,Mid-Tier Active
C034120,1,Champions
C001981,3,Mid-Tier Active
C042401,3,Mid-Tier Active
C031641,3,Mid-Tier Active
C030316,1,Champions
C021966,3,Mid-Tier Active
C046243,3,Mid-Tier Active
C042326,3,Mid-Tier Active
C045556,3,Mid-Tier Active
C048511,3,Mid-Tier Active
C034024,3,Mid-Tier Active
C049323,3,Mid-Tier Active
C034604,3,Mid-Tier Active
C041971,1,Champions
C038127,1,Champions
C015134,3,Mid-Tier Active
C006274,3,Mid-Tier Active
C010258,3,Mid-Tier Active
C016302,3,Mid-Tier Active
C009315,3,Mid-Tier Active
C009585,3,Mid-Tier Active
C043901,3,Mid-Tier Active
C049244,3,Mid-Tier Active
C013659,3,Mid-Tier Active
C003141,1,Champions
C011115,1,Champions
C027372,3,Mid-Tier Active
C016078,3,Mid-Tier Active
C042299,3,Mid-Tier Active
C040423,3,Mid-Tier Active
C022012,3,Mid-Tier Active
C047513,1,Champions
C049623,3,Mid-Tier Active
C004678,1,Champions
C010226,0,Dormant 1
C023856,3,Mid-Tier Active
C022587,3,Mid-Tier Active
C021379,3,Mid-Tier Active
C031493,1,Champions
C000131,3,Mid-Tier Active
C042404,3,Mid-Tier Active
C028537,3,Mid-Tier Active
C046571,3,Mid-Tier Active
C035250,3,Mid-Tier Active
C043260,3,Mid-Tier Active
C016206,1,Champions
C040371,0,Dormant 1
C024467,1,Champions
C027662,1,Champions
C043368,3,Mid-Tier Active
C029776,3,Mid-Tier Active
C033389,1,Champions
C004249,3,Mid-Tier Active
C004957,3,Mid-Tier Active
C018363,3,Mid-Tier Active
C039259,3,Mid-Tier Active
C010261,3,Mid-Tier Active
C025272,3,Mid-Tier Active
C011458,3,Mid-Tier Active
C044976,3,Mid-Tier Active
C036718,3,Mid-Tier Active
C010356,1,Champions
C047029,3,Mid-Tier Active
C031804,3,Mid-Tier Active
C008038,3,Mid-Tier Active
C008355,1,Champions
C008699,1,Champions
C043458,3,Mid-Tier Active
C029381,3,Mid-Tier Active
C030097,3,Mid-Tier Active
C009692,3,Mid-Tier Active
C009995,3,Mid-Tier Active
C033790,3,Mid-Tier Active
C018491,3,Mid-Tier Active
C006678,1,Champions
C042712,3,Mid-Tier Active
C023109,3,Mid-Tier Active
C047348,3,Mid-Tier Active
C033433,3,Mid-Tier Active
C034631,3,Mid-Tier Active
C006999,1,Champions
C038653,3,Mid-Tier Active
C015974,3,Mid-Tier Active
C028763,1,Champions
C040462,0,Dormant 1
C024042,1,Champions
C018082,1,Champions
C022593,3,Mid-Tier Active
C024776,3,Mid-Tier Active
C019959,1,Champions
C002975,3,Mid-Tier Active
C033655,3,Mid-Tier Active
C001225,1,Champions
C013175,1,Champions
C036915,1,Champions
C002142,1,Champions
C019897,3,Mid-Tier Active
C013853,1,Champions
C027997,1,Champions
C040745,3,Mid-Tier Active
C045204,3,Mid-Tier Active
C032203,3,Mid-Tier Active
C000009,1,Champions
C030729,3,Mid-Tier Active
C035879,3,Mid-Tier Active
C010777,3,Mid-Tier Active
C040317,3,Mid-Tier Active
C045888,1,Champions
C042419,1,Champions
C005076,3,Mid-Tier Active
C008217,3,Mid-Tier Active
C012031,3,Mid-Tier Active
C040458,3,Mid-Tier Active
C009802,0,Dormant 1
C049476,3,Mid-Tier Active
C020098,3,Mid-Tier Active
C031039,1,Champions
C043076,3,Mid-Tier Active
C019170,3,Mid-Tier Active
C044616,3,Mid-Tier Active
C023668,1,Champions
C047252,1,Champions
C033557,3,Mid-Tier Active
C034662,1,Champions
C015431,3,Mid-Tier Active
C034231,3,Mid-Tier Active
C000123,3,Mid-Tier Active
C023192,1,Champions
C039295,3,Mid-Tier Active
C033378,3,Mid-Tier Active
C012400,1,Champions
C025031,3,Mid-Tier Active
C012176,3,Mid-Tier Active
C009132,3,Mid-Tier Active
C028972,3,Mid-Tier Active
C041758,3,Mid-Tier Active
C014060,1,Champions
C048194,3,Mid-Tier Active
C021610,1,Champions
C020464,3,Mid-Tier Active
C048500,3,Mid-Tier Active
C032068,3,Mid-Tier Active
C006882,3,Mid-Tier Active
C034399,3,Mid-Tier Active
C025890,3,Mid-Tier Active
C001341,3,Mid-Tier Active
C002928,3,Mid-Tier Active
C007589,1,Champions
C011540,3,Mid-Tier Active
C003398,3,Mid-Tier Active
C017674,3,Mid-Tier Active
C019577,3,Mid-Tier Active
C004683,1,Champions
C036949,3,Mid-Tier Active
C037117,3,Mid-Tier Active
C009092,3,Mid-Tier Active
C019502,3,Mid-Tier Active
C011149,3,Mid-Tier Active
C030833,3,Mid-Tier Active
C049461,3,Mid-Tier Active
C028819,3,Mid-Tier Active
C031870,3,Mid-Tier Active
C017719,3,Mid-Tier Active
C048252,3,Mid-Tier Active
C041999,3,Mid-Tier Active
C048501,3,Mid-Tier Active
C019423,3,Mid-Tier Active
C047346,3,Mid-Tier Active
C018404,3,Mid-Tier Active
C002349,3,Mid-Tier Active
C027477,3,Mid-Tier Active
C039463,1,Champions
C034552,3,Mid-Tier Active
C008330,3,Mid-Tier Active
C012686,1,Champions
C022940,3,Mid-Tier Active
C040170,3,Mid-Tier Active
C031433,3,Mid-Tier Active
C011665,3,Mid-Tier Active
C006116,3,Mid-Tier Active
C026501,0,Dormant 1
C015597,1,Champions
C003326,1,Champions
C048953,1,Champions
C026608,3,Mid-Tier Active
C033818,3,Mid-Tier Active
C024248,3,Mid-Tier Active
C038766,1,Champions
C022603,3,Mid-Tier Active
C036922,3,Mid-Tier Active
C026669,3,Mid-Tier Active
C047386,1,Champions
C003336,3,Mid-Tier Active
C008924,3,Mid-Tier Active
C021959,3,Mid-Tier Active
C009142,1,Champions
C026842,1,Champions
C047528,3,Mid-Tier Active
C011375,1,Champions
C035111,3,Mid-Tier Active
C030255,3,Mid-Tier Active
C012697,3,Mid-Tier Active
C045983,3,Mid-Tier Active
C043722,3,Mid-Tier Active
C036100,3,Mid-Tier Active
C014198,3,Mid-Tier Active
C002638,3,Mid-Tier Active
C001192,1,Champions
C023231,3,Mid-Tier Active
C017263,3,Mid-Tier Active
C044916,3,Mid-Tier Active
C012639,0,Dormant 1
C026758,3,Mid-Tier Active
C024371,3,Mid-Tier Active
C031795,1,Champions
C041348,3,Mid-Tier Active
C023151,3,Mid-Tier Active
C039345,1,Champions
C043008,1,Champions
C025843,3,Mid-Tier Active
C025168,3,Mid-Tier Active
C020904,1,Champions
C033634,3,Mid-Tier Active
C041622,3,Mid-Tier Active
C014437,1,Champions
C031156,3,Mid-Tier Active
C005233,3,Mid-Tier Active
C025800,3,Mid-Tier Active
C049351,3,Mid-Tier Active
C001147,3,Mid-Tier Active
C010468,1,Champions
C005510,1,Champions
C048165,3,Mid-Tier Active
C010197,1,Champions
C019663,3,Mid-Tier Active
C016463,3,Mid-Tier Active
C040814,3,Mid-Tier Active
C019046,3,Mid-Tier Active
C012184,3,Mid-Tier Active
C029951,1,Champions
C005904,1,Champions
C046748,3,Mid-Tier Active
C044356,3,Mid-Tier Active
C012576,3,Mid-Tier Active
C006007,3,Mid-Tier Active
C013210,3,Mid-Tier Active
C013961,1,Champions
C013807,3,Mid-Tier Active
C026563,3,Mid-Tier Active
C031025,3,Mid-Tier Active
C010564,3,Mid-Tier Active
C011498,1,Champions
C012160,1,Champions
C042008,3,Mid-Tier Active
C030660,1,Champions
C028081,3,Mid-Tier Active
C008020,3,Mid-Tier Active
C032145,1,Champions
C041839,3,Mid-Tier Active
C033803,3,Mid-Tier Active
C045059,3,Mid-Tier Active
C002120,3,Mid-Tier Active
C023805,1,Champions
C037547,1,Champions
C028948,3,Mid-Tier Active
C022805,3,Mid-Tier Active
C049867,1,Champions
C013937,3,Mid-Tier Active
C019998,3,Mid-Tier Active
C014125,3,Mid-Tier Active
C007380,1,Champions
C042782,1,Champions
C035273,1,Champions
C032639,3,Mid-Tier Active
C012978,3,Mid-Tier Active
C019151,1,Champions
C041514,1,Champions
C022287,3,Mid-Tier Active
C012321,0,Dormant 1
C048227,3,Mid-Tier Active
C037090,3,Mid-Tier Active
C034594,3,Mid-Tier Active
C039005,1,Champions
C030662,3,Mid-Tier Active
C028408,0,Dormant 1
C028431,1,Champions
C023161,1,Champions
C023062,0,Dormant 1
C043313,3,Mid-Tier Active
C032253,3,Mid-Tier Active
C004829,3,Mid-Tier Active
C041430,3,Mid-Tier Active
C014359,3,Mid-Tier Active
C032358,3,Mid-Tier Active
C018931,3,Mid-Tier Active
C019132,3,Mid-Tier Active
C003554,1,Champions
C006430,3,Mid-Tier Active
C023309,3,Mid-Tier Active
C043100,1,Champions
C042127,3,Mid-Tier Active
C000509,3,Mid-Tier Active
C026018,3,Mid-Tier Active
C038420,3,Mid-Tier Active
C039315,3,Mid-Tier Active
C029190,3,Mid-Tier Active
C009531,3,Mid-Tier Active
C043503,3,Mid-Tier Active
C020271,3,Mid-Tier Active
C041614,3,Mid-Tier Active
C003211,3,Mid-Tier Active
C019590,3,Mid-Tier Active
C034676,3,Mid-Tier Active
C035914,3,Mid-Tier Active
C011936,3,Mid-Tier Active
C044810,3,Mid-Tier Active
C010850,3,Mid-Tier Active
C002180,3,Mid-Tier Active
C039469,3,Mid-Tier Active
C025376,3,Mid-Tier Active
C030587,3,Mid-Tier Active
C048320,3,Mid-Tier Active
C000917,3,Mid-Tier Active
C003934,3,Mid-Tier Active
C027950,3,Mid-Tier Active
C003595,3,Mid-Tier Active
C008579,1,Champions
C018409,1,Champions
C013141,3,Mid-Tier Active
C012913,3,Mid-Tier Active
C019156,1,Champions
C006298,3,Mid-Tier Active
C019989,1,Champions
C009331,3,Mid-Tier Active
C005098,3,Mid-Tier Active
C019535,1,Champions
C032598,3,Mid-Tier Active
C024432,3,Mid-Tier Active
C008774,3,Mid-Tier Active
C030479,3,Mid-Tier Active
C015741,3,Mid-Tier Active
C022804,3,Mid-Tier Active
C024907,3,Mid-Tier Active
C004964,3,Mid-Tier Active
C029436,3,Mid-Tier Active
C016535,1,Champions
C010204,3,Mid-Tier Active
C020014,3,Mid-Tier Active
C049718,3,Mid-Tier Active
C039763,3,Mid-Tier Active
C030003,3,Mid-Tier Active
C015672,1,Champions
C029758,1,Champions
C021280,3,Mid-Tier Active
C022109,3,Mid-Tier Active
C016558,3,Mid-Tier Active
C031844,1,Champions
C047403,1,Champions
C037184,3,Mid-Tier Active
C048791,0,Dormant 1
C008076,3,Mid-Tier Active
C006498,3,Mid-Tier Active
C022659,3,Mid-Tier Active
C045637,3,Mid-Tier Active
C012799,3,Mid-Tier Active
C009579,1,Champions
C031770,3,Mid-Tier Active
C006806,3,Mid-Tier Active
C027177,3,Mid-Tier Active
C049552,3,Mid-Tier Active
C028663,3,Mid-Tier Active
