order_item_id,order_id,customer_id,product_id,order_date,return_reason,refund_amount,days_to_return,item_discount_pct,prior_customer_return_rate,iso_score,iso_flag,abuse_flag
OI000829177,O00317845,C030017,P03617,2025-08-14,not_as_expected,219.2,38.0,0.135,0.0714285714285714,0.010831619395303305,1,0
OI001276944,O00489644,C046121,P01514,2024-06-13,not_as_expected,214.04,3.0,0.3337,0.125,0.010829019943951579,1,0
OI000761982,O00292038,C027563,P00526,2024-11-21,size_issue,217.55,2.0,0.2142,0.3333333333333333,0.010826340484486718,1,0
OI000025309,O00009742,C000910,P04531,2025-04-06,changed_mind,216.14,8.0,0.0,0.14,0.010812919092687445,1,0
OI000732691,O00280756,C026511,P02105,2024-06-17,size_issue,215.32,18.0,0.2619,0.0,0.010808086862948318,1,0
OI000528058,O00202239,C019094,P01124,2025-11-16,changed_mind,192.17,6.0,0.3179,0.0,0.010794155285959617,1,0
OI001339030,O00513306,C048339,P00452,2024-02-27,changed_mind,218.98,20.0,0.1074,0.25,0.010765265152039238,1,0
OI000604268,O00231392,C021832,P01558,2025-01-26,changed_mind,263.29,18.0,0.0753,0.1724137931034483,0.010740784664539427,1,0
OI000544129,O00208461,C019716,P02925,2025-04-21,suspected_abuse,100.22,33.0,0.1406,0.5,0.01059871432456927,1,1
OI000090854,O00034760,C003255,P03487,2025-11-25,changed_mind,176.7,11.0,0.18,0.0784313725490196,0.010573188534703237,1,0
OI000824842,O00316228,C029866,P03587,2024-01-23,not_as_expected,221.12,38.0,0.1857,0.0,0.010569903874304676,1,0
OI000208199,O00079723,C007417,P03599,2024-07-17,changed_mind,134.61,34.0,0.3088,0.1428571428571428,0.010561578426583229,1,0
OI001166402,O00447473,C042105,P01896,2024-07-01,suspected_abuse,224.81,2.0,0.1439,0.0833333333333333,0.010549782317473055,1,0
OI001088717,O00417309,C039273,P01128,2025-11-14,damaged,240.15,32.0,0.2605,0.1875,0.010537715633143319,1,0
OI001139058,O00436789,C041115,P04504,2025-11-03,not_as_expected,218.59,33.0,0.3666,0.125,0.0105012584680243,1,0
OI000773026,O00296301,C027964,P03541,2024-11-03,suspected_abuse,208.88,28.0,0.3572,0.2,0.010362489269637232,1,0
OI000938713,O00359891,C033915,P01514,2024-07-20,damaged,223.99,18.0,0.1974,0.3636363636363636,0.010339051181592063,1,1
OI000978340,O00375017,C035349,P03064,2024-11-15,not_as_expected,287.43,24.0,0.0846,0.1111111111111111,0.010260549529459984,1,0
OI000621691,O00238171,C022490,P02362,2025-06-11,damaged,251.52,14.0,0.0717,0.2758620689655172,0.010257404075209253,1,1
OI000914673,O00350754,C033087,P04504,2024-07-28,not_as_expected,219.35,18.0,0.4515,0.1764705882352941,0.010239845484138366,1,0
OI001113361,O00426804,C040139,P04504,2025-11-23,size_issue,235.82,22.0,0.3375,0.087719298245614,0.010176796813950229,1,0
OI000546966,O00209526,C019819,P04400,2024-09-27,size_issue,224.21,7.0,0.0303,0.1052631578947368,0.010167481575673265,1,0
OI000117575,O00044980,C004190,P00135,2024-04-26,not_as_expected,212.16,15.0,0.0841,0.25,0.010161113457574089,1,0
OI001023065,O00392298,C036983,P03617,2024-02-10,not_as_expected,208.16,9.0,0.2621,0.0,0.01009307062020448,1,0
OI000018121,O00006991,C000647,P01128,2025-08-11,damaged,285.66,34.0,0.1096,0.1551724137931034,0.009952966446818867,1,0
OI000571136,O00218812,C020697,P02606,2024-06-10,not_as_expected,121.54,36.0,0.2939,0.1363636363636363,0.009949672092941841,1,0
OI001336019,O00512153,C048226,P02936,2025-02-01,damaged,240.28,20.0,0.1511,0.3125,0.009904192705291193,1,0
OI000181366,O00069355,C006462,P03599,2025-11-15,damaged,169.58,12.0,0.2485,0.0945945945945946,0.009900666615952902,1,0
OI001364933,O00523249,C049254,P04415,2024-11-09,size_issue,184.12,14.0,0.3549,0.3333333333333333,0.00988034394269588,1,0
OI000614419,O00235264,C022210,P03587,2024-06-14,not_as_expected,254.12,28.0,0.1707,0.0,0.009846803465714316,1,0
OI001367316,O00524202,C049346,P02474,2025-04-13,suspected_abuse,246.37,15.0,0.0827,0.3064516129032258,0.0098339471350547,1,1
OI001199108,O00460047,C043350,P01098,2025-06-11,suspected_abuse,207.7,2.0,0.207,0.1842105263157894,0.009813146163357822,1,0
OI000169210,O00064719,C006040,P02791,2024-07-20,damaged,152.38,36.0,0.1621,0.2413793103448276,0.009810761639749255,1,0
OI000353595,O00135637,C012750,P02160,2024-10-09,size_issue,184.21,14.0,0.0592,0.0972222222222222,0.009794650412322414,1,0
OI000745650,O00285729,C026976,P03064,2024-12-26,suspected_abuse,238.09,11.0,0.198,0.3421052631578947,0.00978449182409058,1,1
OI000609276,O00233320,C022024,P00322,2025-10-14,changed_mind,186.69,21.0,0.1274,0.0666666666666666,0.009732475935081752,1,0
OI000805218,O00308741,C029111,P02036,2024-11-10,not_as_expected,185.57,14.0,0.213,1.0,0.009724811511259146,1,0
OI000715801,O00274229,C025896,P04945,2025-07-04,damaged,139.39,4.0,0.287,0.1875,0.00968832964660471,1,0
OI000122328,O00046731,C004351,P02936,2025-12-22,damaged,190.92,40.0,0.4049,0.2142857142857142,0.009679942539946196,1,0
OI000840302,O00322157,C030430,P01003,2024-10-05,suspected_abuse,156.33,38.0,0.1941,0.1818181818181818,0.009677422810300707,1,0
OI000710949,O00272372,C025722,P04151,2024-05-27,changed_mind,175.79,18.0,0.0428,0.0,0.009663200593653554,1,0
OI001021030,O00391525,C036914,P01544,2024-11-24,size_issue,227.99,23.0,0.2162,0.0,0.009633437520936927,1,0
OI000768979,O00294692,C027812,P01503,2024-07-23,not_as_expected,216.37,20.0,0.3454,0.0,0.009590715343548495,1,0
OI000609248,O00233310,C022024,P00052,2024-11-24,not_as_expected,210.46,17.0,0.1065,0.081081081081081,0.009570675469668832,1,0
OI001188383,O00455916,C042937,P01124,2025-09-26,not_as_expected,220.14,6.0,0.241,0.0,0.00955434229776686,1,0
OI000482487,O00184872,C017464,P02020,2025-10-21,changed_mind,257.01,24.0,0.0395,0.0833333333333333,0.009525405072997706,1,0
OI000822984,O00315550,C029804,P01493,2025-11-01,not_as_expected,220.13,4.0,0.0676,0.1343283582089552,0.009510916836624861,1,0
OI001192861,O00457645,C043117,P02362,2025-04-03,changed_mind,263.87,7.0,0.1466,0.1739130434782608,0.009471007285283495,1,0
OI000442260,O00169602,C016077,P01377,2024-08-23,size_issue,218.94,6.0,0.0767,0.0,0.00945685989211853,1,0
OI001307325,O00501181,C047211,P01544,2024-04-25,not_as_expected,249.23,27.0,0.0823,0.0,0.009428660217504437,1,0
OI000394838,O00151306,C014306,P03957,2025-05-22,changed_mind,129.24,39.0,0.1735,0.3125,0.009409133862582686,1,0
OI001330581,O00510072,C048040,P01706,2025-11-06,size_issue,219.44,13.0,0.1829,0.1578947368421052,0.009375648529041047,1,0
OI001018653,O00390622,C036822,P02936,2024-06-09,not_as_expected,201.36,15.0,0.2331,0.2,0.00936501318931482,1,0
OI000098384,O00037575,C003509,P03617,2024-06-02,changed_mind,168.54,38.0,0.3588,0.5,0.009315556838851546,1,0
OI000969192,O00371495,C035016,P04543,2025-05-04,size_issue,237.28,5.0,0.1872,0.1395348837209302,0.009283720875340129,1,0
OI000180069,O00068857,C006417,P02833,2024-11-11,changed_mind,225.09,31.0,0.237,0.0,0.009271574058371312,1,0
OI000180770,O00069113,C006438,P01664,2024-03-09,not_as_expected,244.3,33.0,0.0744,0.0,0.009261710080081476,1,0
OI000105216,O00040222,C003755,P01558,2025-02-18,late_delivery,249.63,2.0,0.0827,0.1428571428571428,0.009259654039909915,1,0
OI001016394,O00389721,C036728,P04004,2024-04-10,damaged,246.5,37.0,0.1251,0.0,0.009217848466367307,1,0
OI001267211,O00485887,C045755,P03144,2024-04-23,size_issue,259.84,10.0,0.0827,0.25,0.009217339546438663,1,0
OI000122981,O00046996,C004379,P01786,2025-05-10,changed_mind,161.19,6.0,0.2622,0.2,0.009189634342338882,1,0
OI001025805,O00393416,C037093,P03144,2024-10-02,not_as_expected,265.53,32.0,0.1424,0.0344827586206896,0.009128074283013099,1,0
OI000217636,O00083316,C007759,P02105,2025-03-02,size_issue,237.94,35.0,0.1244,0.0909090909090909,0.009111648552798668,1,0
OI001056206,O00404892,C038098,P02107,2024-08-28,not_as_expected,202.39,14.0,0.1426,0.3571428571428571,0.009100168262109354,1,1
OI000478680,O00183489,C017346,P01834,2024-06-02,size_issue,113.45,6.0,0.3861,0.2857142857142857,0.009078997247671916,1,0
OI000719304,O00275592,C026021,P00452,2025-09-16,damaged,250.65,21.0,0.1388,0.1785714285714285,0.00907346270790621,1,0
OI000008632,O00003355,C000307,P02020,2025-05-22,size_issue,242.49,40.0,0.1309,0.125,0.00903591990545527,1,0
OI000207352,O00079387,C007387,P01834,2025-06-23,changed_mind,167.84,20.0,0.1434,0.0,0.009001927623042638,1,0
OI000194713,O00074572,C006955,P00408,2025-03-20,size_issue,247.14,26.0,0.1215,0.1111111111111111,0.008987372176591846,1,0
OI000058288,O00022298,C002114,P01493,2025-02-25,late_delivery,243.57,17.0,0.0334,0.0,0.008975722114649032,1,0
OI000522747,O00200208,C018911,P02161,2024-11-17,damaged,133.37,38.0,0.238,0.0,0.008956116080953036,1,0
OI000579505,O00221989,C021000,P01706,2024-05-18,not_as_expected,225.15,8.0,0.1226,0.2142857142857142,0.00886179711272439,1,0
OI000316700,O00121391,C011392,P03799,2025-03-24,changed_mind,186.4,29.0,0.1413,0.1764705882352941,0.008855770946414432,1,0
OI000696270,O00266778,C025187,P03498,2025-12-12,damaged,179.38,22.0,0.296,0.1714285714285714,0.00883625401713306,1,0
OI000606483,O00232243,C021915,P01003,2024-02-04,size_issue,140.27,13.0,0.2558,0.0,0.008823512829562952,1,0
OI000970975,O00372186,C035088,P00336,2024-01-22,not_as_expected,191.35,7.0,0.0,0.0,0.008810176137101111,1,0
OI000964800,O00369789,C034860,P04261,2025-08-16,changed_mind,209.01,9.0,0.1899,0.1891891891891892,0.008794366379985985,1,0
OI001204235,O00461889,C043511,P04770,2025-01-10,size_issue,253.46,37.0,0.0998,0.0,0.008783175144371436,1,0
OI000231650,O00088632,C008284,P02036,2025-04-20,changed_mind,210.01,2.0,0.043,0.075,0.008778040449991198,1,0
OI001320892,O00506384,C047694,P00135,2025-07-17,changed_mind,159.79,29.0,0.3267,1.0,0.0087441350989228,1,0
OI000116963,O00044743,C004170,P01544,2024-04-11,not_as_expected,258.83,23.0,0.0774,0.1739130434782608,0.008695550411044639,1,0
OI001212383,O00465017,C043815,P02778,2025-10-12,size_issue,131.14,40.0,0.0628,0.0408163265306122,0.008618207534465405,1,0
OI001339129,O00513338,C048341,P00526,2025-09-16,not_as_expected,236.64,22.0,0.0686,0.1363636363636363,0.00859260622169733,1,0
OI000418298,O00160248,C015177,P02198,2025-10-20,size_issue,166.43,6.0,0.1813,0.0,0.008551319434907723,1,0
OI000789720,O00302864,C028553,P00526,2025-09-27,not_as_expected,208.7,2.0,0.2081,0.2068965517241379,0.008528316571657313,1,0
OI000098031,O00037438,C003500,P03587,2024-06-21,changed_mind,262.14,32.0,0.2417,0.0909090909090909,0.008525850239540111,1,0
OI000826457,O00316835,C029923,P00452,2024-11-25,size_issue,212.55,10.0,0.1993,0.25,0.008525829812141672,1,0
OI000301481,O00115573,C010826,P02018,2025-06-25,damaged,231.99,25.0,0.306,0.2,0.00850737671164914,1,0
OI000105295,O00040255,C003758,P04770,2025-04-09,late_delivery,267.12,28.0,0.1308,0.0,0.00849604244749702,1,0
OI001205296,O00462315,C043564,P01844,2025-01-10,suspected_abuse,254.58,35.0,0.1239,0.1176470588235294,0.00848448685128289,1,1
OI000634867,O00243104,C022940,P01514,2024-10-09,size_issue,252.35,33.0,0.1417,0.0,0.008478255716566907,1,0
OI000019008,O00007335,C000673,P00526,2024-07-09,changed_mind,234.59,16.0,0.2136,0.0833333333333333,0.008471453434949816,1,0
OI000711231,O00272484,C025730,P02606,2025-06-28,damaged,145.07,39.0,0.1963,0.1923076923076923,0.008462019011235555,1,0
OI000992330,O00380479,C035876,P02889,2025-11-05,not_as_expected,221.45,22.0,0.2863,0.15,0.008441275878369847,1,0
OI000337549,O00129502,C012178,P02457,2024-02-07,not_as_expected,176.77,10.0,0.2303,0.0,0.008436554212969183,1,0
OI000860526,O00329895,C031156,P01187,2024-07-28,suspected_abuse,137.67,14.0,0.1571,0.0,0.008419316217884831,1,0
OI000837630,O00321116,C030336,P01128,2024-03-11,damaged,238.26,21.0,0.2335,0.0,0.008351186135142186,1,0
OI000219637,O00084089,C007836,P00094,2025-11-04,damaged,119.99,22.0,0.3224,0.217391304347826,0.008348819476320157,1,0
OI000831735,O00318850,C030113,P03617,2025-10-21,not_as_expected,244.42,22.0,0.099,0.0,0.00834647499524599,1,0
OI000352939,O00135377,C012717,P01377,2025-04-19,not_as_expected,249.12,11.0,0.1264,0.1428571428571428,0.008324509869045538,1,0
OI000354899,O00136151,C012799,P04286,2025-03-02,changed_mind,171.43,38.0,0.2279,0.2,0.00828513560485089,1,0
OI000205872,O00078844,C007337,P02936,2025-09-16,size_issue,245.68,36.0,0.1586,0.1521739130434782,0.008260071545846515,1,0
OI000885623,O00339616,C032075,P03722,2025-04-03,not_as_expected,209.95,40.0,0.0492,0.1,0.008250135141424697,1,0
OI000079776,O00030505,C002894,P02030,2025-06-08,not_as_expected,110.73,29.0,0.4056,0.1612903225806451,0.008217552856121024,1,0
OI000240476,O00092055,C008601,P02020,2025-10-16,damaged,231.84,7.0,0.1612,0.2,0.00811074063679329,1,0
OI001247370,O00478359,C045072,P02020,2025-04-02,not_as_expected,201.58,2.0,0.2365,0.1428571428571428,0.008105568603449131,1,0
OI000913896,O00350445,C033050,P04405,2024-05-03,not_as_expected,246.94,16.0,0.0952,0.0769230769230769,0.008073592548793918,1,0
OI001011499,O00387933,C036550,P01608,2024-10-22,not_as_expected,111.96,31.0,0.0516,0.0888888888888888,0.008004302114938966,1,0
OI001379391,O00528786,C049772,P02827,2025-10-02,suspected_abuse,234.75,8.0,0.1734,0.0555555555555555,0.007994328620285818,1,0
OI000791997,O00303723,C028635,P01916,2024-09-23,size_issue,239.81,13.0,0.0654,0.1304347826086956,0.007967953436597508,1,0
OI000712876,O00273114,C025787,P01785,2024-04-23,size_issue,236.64,9.0,0.0844,0.2,0.007949993408286948,1,0
OI001355176,O00519472,C048898,P03916,2024-05-04,damaged,205.14,11.0,0.2673,0.1538461538461538,0.00794691521966473,1,0
OI001255502,O00481485,C045361,P03544,2024-11-16,not_as_expected,191.53,8.0,0.2902,0.4166666666666667,0.00793069462093643,1,0
OI000405319,O00155255,C014671,P03886,2025-04-16,suspected_abuse,190.61,10.0,0.1862,0.2978723404255319,0.00789249864765329,1,1
OI000402830,O00154311,C014582,P02803,2024-03-04,suspected_abuse,149.79,14.0,0.1717,1.0,0.007845263805604796,1,0
OI000640624,O00245260,C023144,P00526,2024-01-23,not_as_expected,223.85,9.0,0.1951,0.0,0.00783346785532446,1,0
OI000477631,O00183063,C017305,P00659,2025-10-22,damaged,241.24,25.0,0.2631,0.2307692307692307,0.007812183569444908,1,0
OI000787683,O00302090,C028471,P02827,2025-02-21,size_issue,208.8,32.0,0.2237,0.1851851851851851,0.007807698243913808,1,0
OI000341180,O00130801,C012289,P00526,2025-06-16,changed_mind,239.07,29.0,0.1661,0.175,0.00778242049748612,1,0
OI000010882,O00004193,C000396,P04696,2024-08-11,not_as_expected,176.61,13.0,0.2154,0.3846153846153846,0.0077318085784289226,1,0
OI000464741,O00178197,C016856,P01664,2024-05-09,size_issue,212.88,30.0,0.0631,0.1111111111111111,0.007727701692591182,1,0
OI000672322,O00257545,C024305,P02833,2025-12-26,size_issue,269.92,14.0,0.1102,0.1521739130434782,0.00771222605002464,1,0
OI000653494,O00250288,C023612,P02362,2025-05-10,suspected_abuse,248.38,36.0,0.0972,0.0806451612903225,0.007706027210320543,1,0
OI001282997,O00491982,C046353,P03617,2024-03-26,suspected_abuse,226.78,32.0,0.1603,0.25,0.007705627699467588,1,0
OI000768162,O00294356,C027778,P02827,2025-06-01,changed_mind,224.69,2.0,0.1191,0.1764705882352941,0.007700384412237415,1,0
OI000473164,O00181389,C017128,P04696,2024-09-17,suspected_abuse,224.41,12.0,0.1752,0.3863636363636363,0.007688676189756549,1,1
OI000848805,O00325432,C030735,P04770,2024-11-28,not_as_expected,230.93,39.0,0.211,0.1111111111111111,0.00766164023430882,1,0
OI001201298,O00460839,C043414,P04770,2025-09-03,suspected_abuse,256.43,6.0,0.1359,0.0746268656716417,0.007658585531266859,1,1
OI000663419,O00254011,C023964,P04415,2024-12-16,size_issue,186.11,26.0,0.4147,0.25,0.0076464918401562,1,0
OI000722721,O00276900,C026151,P04770,2025-02-08,not_as_expected,268.13,26.0,0.1601,0.0714285714285714,0.007641808509213366,1,0
OI001354375,O00519179,C048874,P04531,2025-10-01,changed_mind,206.74,6.0,0.0249,0.238095238095238,0.00760254010983763,1,0
OI000105606,O00040400,C003775,P00336,2024-02-20,size_issue,216.16,31.0,0.0051,0.0,0.0075955166748697955,1,0
OI001168458,O00448244,C042179,P04887,2025-08-28,size_issue,107.81,24.0,0.0627,0.3529411764705882,0.007584874151725041,1,1
OI000847604,O00324946,C030692,P02351,2024-09-12,not_as_expected,121.41,35.0,0.0235,0.0,0.007538525120933337,1,0
OI000213078,O00081525,C007573,P04819,2025-04-01,changed_mind,221.81,24.0,0.0087,0.2738095238095238,0.007519628742165052,1,1
OI000326837,O00125337,C011774,P04405,2024-01-19,size_issue,213.32,32.0,0.2239,0.0,0.007511402316124571,1,0
OI000132550,O00050583,C004711,P03064,2024-03-04,damaged,231.47,20.0,0.2752,0.0,0.007503709692610494,1,0
OI000310023,O00118846,C011123,P02889,2025-11-23,changed_mind,229.91,30.0,0.2709,0.1666666666666666,0.007491114087935791,1,0
OI000946952,O00363123,C034235,P04626,2024-01-13,size_issue,141.84,39.0,0.0475,1.0,0.0074883633060869315,1,1
OI000569101,O00218074,C020630,P03587,2025-04-24,changed_mind,239.8,6.0,0.1139,0.2,0.007472166786583578,1,0
OI000844538,O00323771,C030566,P01706,2024-10-17,size_issue,228.14,15.0,0.2789,0.074074074074074,0.007465443322359322,1,0
OI000842801,O00323103,C030506,P04770,2025-01-14,changed_mind,256.41,28.0,0.1581,0.2,0.007461220858329454,1,0
OI001210817,O00464446,C043761,P04561,2025-06-15,late_delivery,117.17,23.0,0.3856,0.1388888888888889,0.0074440574103988855,1,0
OI000532574,O00203951,C019254,P01569,2025-08-23,late_delivery,179.71,18.0,0.2765,0.238095238095238,0.007442398091504487,1,0
OI000394014,O00150995,C014281,P01128,2025-12-20,not_as_expected,238.15,32.0,0.2542,0.1209677419354838,0.007355963003799704,1,0
OI000706348,O00270599,C025548,P02020,2025-03-22,late_delivery,251.51,22.0,0.0914,0.0,0.00732514419303798,1,0
OI001117747,O00428463,C040298,P03171,2024-09-23,size_issue,196.22,6.0,0.0265,0.125,0.007312918644451938,1,0
OI000201221,O00077060,C007171,P01015,2024-05-19,late_delivery,184.19,8.0,0.2595,0.0,0.007290551639674736,1,0
OI000066415,O00025368,C002401,P02305,2024-12-14,damaged,228.05,40.0,0.1781,0.15,0.007273042514578498,1,0
OI000856312,O00328296,C031003,P02198,2025-08-15,changed_mind,154.35,26.0,0.1488,0.0909090909090909,0.0072674588824628295,1,0
OI000117051,O00044777,C004173,P01124,2025-12-19,size_issue,165.57,9.0,0.3591,0.4,0.0072600334410255485,1,0
OI000975263,O00373893,C035241,P04405,2024-11-28,damaged,243.3,23.0,0.149,0.28,0.0072504523962795275,1,0
OI000884127,O00339029,C032026,P01098,2025-05-18,not_as_expected,216.27,38.0,0.1263,0.0416666666666666,0.007177483209311664,1,0
OI000388647,O00148934,C014071,P04370,2024-10-18,size_issue,193.86,23.0,0.085,0.0689655172413793,0.007170612162946344,1,0
OI001061053,O00406650,C038260,P04504,2025-07-05,late_delivery,218.75,6.0,0.3862,0.1320754716981132,0.007143827235633227,1,0
OI001181140,O00453111,C042658,P03544,2024-12-28,not_as_expected,264.76,16.0,0.1667,0.1111111111111111,0.007078749555624708,1,0
OI001203176,O00461487,C043474,P02833,2024-12-20,not_as_expected,242.38,27.0,0.2481,0.1739130434782608,0.007045030974185296,1,0
OI000814624,O00312347,C029473,P02498,2025-03-06,not_as_expected,168.48,6.0,0.1404,0.0,0.007030005606942447,1,0
OI000434696,O00166608,C015791,P03064,2025-11-27,not_as_expected,237.4,8.0,0.2273,0.2727272727272727,0.00702323705178054,1,0
OI001097150,O00420501,C039561,P00659,2024-05-25,size_issue,228.79,16.0,0.1958,0.1333333333333333,0.006972218249140183,1,0
OI000354180,O00135866,C012772,P03617,2024-06-04,late_delivery,181.6,16.0,0.3628,0.0,0.0068729719897192565,1,0
OI001281561,O00491415,C046294,P04906,2024-01-27,changed_mind,67.05,4.0,0.2238,1.0,0.0068390006053286045,1,0
OI000059421,O00022714,C002154,P04739,2025-01-28,size_issue,202.49,2.0,0.0994,0.0,0.006835940317443279,1,0
OI000498800,O00191025,C018054,P02024,2024-04-26,changed_mind,73.58,14.0,0.0847,1.0,0.0068066715301209335,1,0
OI000369015,O00141488,C013329,P02827,2024-05-02,not_as_expected,224.15,7.0,0.1174,0.0,0.006790338282826935,1,0
OI000891417,O00341850,C032273,P03544,2024-06-10,late_delivery,230.22,21.0,0.3134,0.0,0.006777163786092721,1,0
OI000555115,O00212654,C020106,P02692,2025-03-09,size_issue,163.49,12.0,0.2226,0.0,0.006761801926203237,1,0
OI000007267,O00002841,C000258,P02744,2025-12-04,not_as_expected,223.65,3.0,0.2046,0.088235294117647,0.006755582679049299,1,0
OI000249205,O00095471,C008912,P03617,2024-03-18,not_as_expected,205.94,40.0,0.2862,0.0,0.006734624433147651,1,0
OI000152962,O00058427,C005450,P02816,2024-09-18,changed_mind,146.71,33.0,0.0863,0.1111111111111111,0.006714717876542209,1,0
OI000028887,O00011093,C001036,P02474,2025-01-03,not_as_expected,233.5,27.0,0.0335,0.238095238095238,0.0066818536119396255,1,0
OI000687582,O00263408,C024852,P01739,2024-03-05,size_issue,226.44,10.0,0.0361,0.0,0.0066220832250846184,1,0
OI000376192,O00144208,C013612,P04405,2025-03-02,changed_mind,225.67,19.0,0.1051,0.0238095238095238,0.006605845701253221,1,0
OI000447250,O00171542,C016259,P03498,2025-04-10,late_delivery,149.67,8.0,0.3464,0.0,0.006601058545055438,1,0
OI001077180,O00412868,C038847,P02305,2025-11-03,damaged,197.52,3.0,0.2215,0.0943396226415094,0.006583407609764058,1,0
OI001160584,O00445241,C041882,P00526,2024-10-15,damaged,223.63,35.0,0.119,0.0,0.006552325782796076,1,0
OI000941003,O00360771,C033999,P01124,2025-06-12,size_issue,237.91,16.0,0.1663,0.2,0.006539587933526714,1,0
OI001134675,O00435031,C040937,P04405,2024-02-18,size_issue,218.42,12.0,0.2081,0.0,0.006528772604272315,1,0
OI000711397,O00272540,C025734,P03498,2025-04-04,changed_mind,138.59,30.0,0.3536,0.1,0.0064783101243679475,1,0
OI001379660,O00528900,C049781,P03126,2025-01-18,size_issue,201.3,23.0,0.0972,0.1470588235294117,0.006431227426132113,1,0
OI000371940,O00142628,C013452,P03778,2025-05-03,suspected_abuse,145.74,39.0,0.1764,0.1379310344827586,0.006427669970367811,1,0
OI000431940,O00165519,C015689,P03587,2025-11-19,not_as_expected,236.79,40.0,0.2471,0.1320754716981132,0.006427524157759934,1,0
OI000815963,O00312824,C029513,P02692,2024-07-16,size_issue,133.39,36.0,0.2998,0.0769230769230769,0.0064071082612759955,1,0
OI001264334,O00484833,C045672,P04739,2025-03-25,not_as_expected,234.69,36.0,0.1181,0.0,0.006390155262913422,1,0
OI000660226,O00252761,C023849,P02813,2025-04-09,size_issue,245.33,33.0,0.2076,0.0769230769230769,0.006385824897960357,1,0
OI000859334,O00329432,C031112,P04770,2024-08-15,size_issue,266.87,17.0,0.1086,0.125,0.006366877781786684,1,0
OI000203038,O00077760,C007236,P02305,2024-08-01,damaged,260.92,29.0,0.124,0.0,0.006351884988565759,1,0
OI001172534,O00449864,C042342,P04739,2024-11-06,not_as_expected,212.82,34.0,0.0629,0.3333333333333333,0.006344384570335038,1,0
OI000535674,O00205144,C019385,P01377,2025-11-10,damaged,219.81,35.0,0.257,0.12,0.006336920084711983,1,0
OI000792586,O00303933,C028651,P02020,2025-07-26,changed_mind,219.64,7.0,0.2536,0.1818181818181818,0.00632901895496818,1,0
OI000462960,O00177508,C016796,P02813,2024-01-10,not_as_expected,200.87,38.0,0.2681,0.3333333333333333,0.006328223034639424,1,0
OI000956513,O00366693,C034564,P02889,2025-01-20,damaged,204.86,34.0,0.2103,0.375,0.006303800735354859,1,0
OI000690043,O00264313,C024932,P04696,2024-10-17,late_delivery,235.69,22.0,0.082,0.0,0.006300667544209215,1,0
OI000454323,O00174191,C016503,P00128,2024-06-02,damaged,145.38,34.0,0.2834,0.4210526315789473,0.006297373543915685,1,1
OI001005468,O00385600,C036324,P01544,2025-04-23,not_as_expected,212.78,2.0,0.1401,0.0,0.006296253497632853,1,0
OI000633780,O00242723,C022905,P01544,2025-07-16,late_delivery,185.49,4.0,0.295,0.0,0.006290678822784113,1,0
OI000726216,O00278292,C026275,P04504,2024-04-15,not_as_expected,243.03,29.0,0.2538,0.1333333333333333,0.006257649852956848,1,0
OI000838410,O00321418,C030367,P01793,2025-08-23,damaged,132.08,38.0,0.2488,0.0,0.006250112663238272,1,0
OI000867303,O00332513,C031411,P02107,2024-07-21,not_as_expected,218.89,6.0,0.1545,0.0952380952380952,0.0062298668405534885,1,0
OI000003026,O00001135,C000103,P01623,2025-02-18,size_issue,202.03,22.0,0.1044,0.2682926829268293,0.006222746534029655,1,1
OI001214201,O00465698,C043878,P00688,2024-07-17,suspected_abuse,90.13,37.0,0.3868,0.0,0.006205025278286813,1,0
OI000940982,O00360766,C033999,P00244,2025-04-09,damaged,235.56,29.0,0.1784,0.1875,0.006202821112847867,1,0
OI000388033,O00148716,C014053,P03064,2025-02-11,damaged,236.24,40.0,0.1681,0.1176470588235294,0.006200907873241457,1,0
OI000416663,O00159579,C015120,P01128,2024-12-17,changed_mind,225.0,23.0,0.3207,0.2,0.006199766096809944,1,0
OI000925071,O00354605,C033449,P04405,2025-12-15,size_issue,244.3,34.0,0.1912,0.125,0.006198597473104472,1,0
OI001037211,O00397756,C037477,P03617,2024-02-14,changed_mind,252.66,13.0,0.0729,0.1428571428571428,0.00618713656437353,1,0
OI001010443,O00387526,C036511,P04714,2025-05-27,size_issue,146.3,34.0,0.1125,0.125,0.0061719967096135475,1,0
OI000426842,O00163574,C015498,P01785,2025-08-03,late_delivery,251.94,20.0,0.0837,0.1333333333333333,0.006120131503682957,1,0
OI000749507,O00287202,C027123,P02833,2025-07-08,damaged,213.63,3.0,0.29,0.1515151515151515,0.006115360558048399,1,0
OI001290170,O00494678,C046580,P03144,2024-09-15,size_issue,221.75,3.0,0.0975,0.1,0.006072856808877702,1,0
OI000831996,O00318951,C030122,P04856,2025-07-04,changed_mind,111.92,7.0,0.3461,0.2,0.006018211790795314,1,0
OI001360671,O00521618,C049102,P01706,2025-03-19,not_as_expected,230.63,33.0,0.1644,0.0,0.005938534597654477,1,0
OI000931373,O00357064,C033670,P04504,2024-11-18,not_as_expected,221.84,31.0,0.3622,0.1428571428571428,0.005932777104419085,1,0
OI001364131,O00522936,C049225,P01124,2025-09-09,damaged,255.44,34.0,0.0976,0.0925925925925925,0.005925982532944962,1,0
OI000745338,O00285604,C026961,P01715,2025-11-03,not_as_expected,161.34,15.0,0.3399,0.25,0.0059231862794234535,1,0
OI000849724,O00325768,C030765,P03587,2025-01-09,damaged,272.51,23.0,0.1643,0.1578947368421052,0.005871883022742108,1,0
