customer_id,cluster_id,segment_name
C006178,2,Dormant Buyers
C019321,2,Dormant Buyers
C019699,0,Champions
C004067,2,Dormant Buyers
C039659,1,Mid-Tier Active
C016427,2,Dormant Buyers
C016579,1,Mid-Tier Active
C039853,1,Mid-Tier Active
C023135,0,Champions
C016713,0,Champions
C031847,0,Champions
C018427,0,Champions
C002632,0,Champions
C039145,0,Champions
C033538,0,Champions
C041421,0,Champions
C027094,1,Mid-Tier Active
C036584,2,Dormant Buyers
C043168,0,Champions
C019755,1,Mid-Tier Active
C044975,2,Dormant Buyers
C013457,2,Dormant Buyers
C005976,1,Mid-Tier Active
C012110,0,Champions
C001995,0,Champions
C021265,1,Mid-Tier Active
C003099,2,Dormant Buyers
C010100,2,Dormant Buyers
C010604,0,Champions
C028115,2,Dormant Buyers
C020073,0,Champions
C044747,0,Champions
C042079,0,Champions
C017657,1,Mid-Tier Active
C028504,2,Dormant Buyers
C003621,2,Dormant Buyers
C039197,2,Dormant Buyers
C024989,2,Dormant Buyers
C014262,2,Dormant Buyers
C003890,0,Champions
C008129,2,Dormant Buyers
C020431,2,Dormant Buyers
C003116,0,Champions
C044339,2,Dormant Buyers
C000639,0,Champions
C029209,2,Dormant Buyers
C029358,0,Champions
C014163,2,Dormant Buyers
C042856,2,Dormant Buyers
C016704,0,Champions
C003315,2,Dormant Buyers
C004365,2,Dormant Buyers
C047785,2,Dormant Buyers
C017488,2,Dormant Buyers
C033581,0,Champions
C025574,1,Mid-Tier Active
C044275,0,Champions
C029703,1,Mid-Tier Active
C038250,1,Mid-Tier Active
C034028,2,Dormant Buyers
C041655,1,Mid-Tier Active
C006383,2,Dormant Buyers
C049026,0,Champions
C034592,0,Champions
C037387,1,Mid-Tier Active
C001842,0,Champions
C019077,2,Dormant Buyers
C036812,2,Dormant Buyers
C045853,0,Champions
C013385,2,Dormant Buyers
C016661,0,Champions
C030208,0,Champions
C047144,1,Mid-Tier Active
C044179,0,Champions
C025190,0,Champions
C039451,1,Mid-Tier Active
C031992,0,Champions
C032575,0,Champions
C017713,0,Champions
C042918,2,Dormant Buyers
C042613,2,Dormant Buyers
C047695,0,Champions
C001668,0,Champions
C018812,0,Champions
C049879,1,Mid-Tier Active
C013548,2,Dormant Buyers
C014394,2,Dormant Buyers
C033393,0,Champions
C048504,1,Mid-Tier Active
C046755,0,Champions
C007959,2,Dormant Buyers
C007269,0,Champions
C008660,1,Mid-Tier Active
C036783,2,Dormant Buyers
C025146,2,Dormant Buyers
C005553,2,Dormant Buyers
C047861,0,Champions
C044846,2,Dormant Buyers
C010247,2,Dormant Buyers
C041335,2,Dormant Buyers
C003709,2,Dormant Buyers
C010271,0,Champions
C024850,1,Mid-Tier Active
C018509,2,Dormant Buyers
C046924,0,Champions
C013162,2,Dormant Buyers
C010809,2,Dormant Buyers
C026558,1,Mid-Tier Active
C032631,1,Mid-Tier Active
C041643,1,Mid-Tier Active
C001945,2,Dormant Buyers
C006975,2,Dormant Buyers
C030892,1,Mid-Tier Active
C046429,0,Champions
C043219,1,Mid-Tier Active
C027511,1,Mid-Tier Active
C002883,0,Champions
C041948,0,Champions
C038951,2,Dormant Buyers
C045207,2,Dormant Buyers
C017228,1,Mid-Tier Active
C007693,2,Dormant Buyers
C043963,2,Dormant Buyers
C028818,2,Dormant Buyers
C021538,2,Dormant Buyers
C034876,0,Champions
C032930,2,Dormant Buyers
C036739,2,Dormant Buyers
C007671,0,Champions
C049154,2,Dormant Buyers
C026575,2,Dormant Buyers
C026121,0,Champions
C032139,2,Dormant Buyers
C026678,0,Champions
C042503,2,Dormant Buyers
C018282,0,Champions
C009852,2,Dormant Buyers
C009166,0,Champions
C030277,2,Dormant Buyers
C006241,2,Dormant Buyers
C024949,2,Dormant Buyers
C043101,2,Dormant Buyers
C034180,1,Mid-Tier Active
C005468,2,Dormant Buyers
C016258,2,Dormant Buyers
C034927,0,Champions
C023179,0,Champions
C006481,0,Champions
C038392,2,Dormant Buyers
C017616,2,Dormant Buyers
C006885,1,Mid-Tier Active
C028531,1,Mid-Tier Active
C004755,2,Dormant Buyers
C026957,0,Champions
C028321,2,Dormant Buyers
C037207,2,Dormant Buyers
C007173,2,Dormant Buyers
C016066,0,Champions
C019370,2,Dormant Buyers
C036627,0,Champions
C034224,1,Mid-Tier Active
C001507,0,Champions
C043326,1,Mid-Tier Active
C046495,2,Dormant Buyers
C034262,0,Champions
C001285,2,Dormant Buyers
C025121,2,Dormant Buyers
C003980,2,Dormant Buyers
C048233,0,Champions
C012624,0,Champions
C032469,1,Mid-Tier Active
C044342,2,Dormant Buyers
C017151,0,Champions
C028278,0,Champions
C020102,0,Champions
C040060,2,Dormant Buyers
C019902,2,Dormant Buyers
C049833,2,Dormant Buyers
C035530,2,Dormant Buyers
C037567,0,Champions
C017240,2,Dormant Buyers
C026460,2,Dormant Buyers
C045551,2,Dormant Buyers
C049849,1,Mid-Tier Active
C016049,1,Mid-Tier Active
C015548,0,Champions
C002850,0,Champions
C038704,2,Dormant Buyers
C017843,2,Dormant Buyers
C026023,1,Mid-Tier Active
C037830,0,Champions
C022880,2,Dormant Buyers
C023066,2,Dormant Buyers
C005346,1,Mid-Tier Active
C012331,2,Dormant Buyers
C020869,1,Mid-Tier Active
C005532,2,Dormant Buyers
C012174,0,Champions
C021407,0,Champions
C020677,2,Dormant Buyers
C027599,2,Dormant Buyers
C034803,1,Mid-Tier Active
C046265,2,Dormant Buyers
C045550,2,Dormant Buyers
C007055,2,Dormant Buyers
C028950,2,Dormant Buyers
C003229,2,Dormant Buyers
C013094,2,Dormant Buyers
C011096,1,Mid-Tier Active
C001919,2,Dormant Buyers
C005486,2,Dormant Buyers
C044166,2,Dormant Buyers
C035567,1,Mid-Tier Active
C003019,2,Dormant Buyers
C011746,2,Dormant Buyers
C022080,0,Champions
C008270,0,Champions
C009111,0,Champions
C006569,2,Dormant Buyers
C048636,1,Mid-Tier Active
C043813,2,Dormant Buyers
C043131,1,Mid-Tier Active
C030069,1,Mid-Tier Active
C038923,2,Dormant Buyers
C039354,1,Mid-Tier Active
C037913,1,Mid-Tier Active
C020082,1,Mid-Tier Active
C016142,2,Dormant Buyers
C013149,0,Champions
C016575,0,Champions
C047748,2,Dormant Buyers
C032815,2,Dormant Buyers
C003835,2,Dormant Buyers
C018760,2,Dormant Buyers
C030387,2,Dormant Buyers
C000430,0,Champions
C004806,0,Champions
C036798,2,Dormant Buyers
C041254,2,Dormant Buyers
C034063,2,Dormant Buyers
C023431,2,Dormant Buyers
C003535,2,Dormant Buyers
C041699,2,Dormant Buyers
C031507,2,Dormant Buyers
C045401,1,Mid-Tier Active
C045932,0,Champions
C031814,1,Mid-Tier Active
C018457,2,Dormant Buyers
C025437,2,Dormant Buyers
C022139,2,Dormant Buyers
C034343,0,Champions
C030944,1,Mid-Tier Active
C013886,1,Mid-Tier Active
C009663,2,Dormant Buyers
C048654,0,Champions
C020024,2,Dormant Buyers
C034055,1,Mid-Tier Active
C012250,2,Dormant Buyers
C043879,2,Dormant Buyers
C014017,2,Dormant Buyers
C007709,2,Dormant Buyers
C035306,2,Dormant Buyers
C024439,0,Champions
C020549,2,Dormant Buyers
C013525,1,Mid-Tier Active
C044049,2,Dormant Buyers
C027698,2,Dormant Buyers
C013186,1,Mid-Tier Active
C016116,0,Champions
C043792,0,Champions
C038887,2,Dormant Buyers
C040943,1,Mid-Tier Active
C010516,2,Dormant Buyers
C035110,2,Dormant Buyers
C033325,1,Mid-Tier Active
C025152,0,Champions
C038754,2,Dormant Buyers
C045632,2,Dormant Buyers
C042578,0,Champions
C016156,2,Dormant Buyers
C003457,2,Dormant Buyers
C027071,2,Dormant Buyers
C005386,2,Dormant Buyers
C026619,2,Dormant Buyers
C039154,2,Dormant Buyers
C021628,0,Champions
C013458,0,Champions
C000703,2,Dormant Buyers
C046122,0,Champions
C012098,2,Dormant Buyers
C004990,2,Dormant Buyers
C022235,1,Mid-Tier Active
C046956,1,Mid-Tier Active
C034973,0,Champions
C009009,2,Dormant Buyers
C039938,2,Dormant Buyers
C013020,2,Dormant Buyers
C031192,1,Mid-Tier Active
C016747,2,Dormant Buyers
C029052,2,Dormant Buyers
C011454,2,Dormant Buyers
C023775,2,Dormant Buyers
C026171,0,Champions
C018157,1,Mid-Tier Active
C025147,0,Champions
C032179,1,Mid-Tier Active
C049370,2,Dormant Buyers
C026019,2,Dormant Buyers
C023362,0,Champions
C033370,2,Dormant Buyers
C028130,1,Mid-Tier Active
C004605,2,Dormant Buyers
C049484,2,Dormant Buyers
C006431,2,Dormant Buyers
C004845,0,Champions
C023315,2,Dormant Buyers
C029562,0,Champions
C035410,1,Mid-Tier Active
C014832,2,Dormant Buyers
C012889,0,Champions
C028457,1,Mid-Tier Active
C001787,2,Dormant Buyers
C046114,0,Champions
C018343,2,Dormant Buyers
C048105,2,Dormant Buyers
C043694,2,Dormant Buyers
C049249,2,Dormant Buyers
C026288,0,Champions
C029081,1,Mid-Tier Active
C030020,2,Dormant Buyers
C029037,2,Dormant Buyers
C037056,2,Dormant Buyers
C022972,2,Dormant Buyers
C048130,2,Dormant Buyers
C015549,2,Dormant Buyers
C028779,2,Dormant Buyers
C033731,2,Dormant Buyers
C047395,1,Mid-Tier Active
C006389,1,Mid-Tier Active
C041056,2,Dormant Buyers
C027251,2,Dormant Buyers
C007802,2,Dormant Buyers
C020950,2,Dormant Buyers
C030394,2,Dormant Buyers
C037773,2,Dormant Buyers
C022146,2,Dormant Buyers
C038144,2,Dormant Buyers
C041738,1,Mid-Tier Active
C010633,2,Dormant Buyers
C017435,2,Dormant Buyers
C048903,1,Mid-Tier Active
C040692,2,Dormant Buyers
C003563,0,Champions
C004417,0,Champions
C042648,1,Mid-Tier Active
C009325,2,Dormant Buyers
C037761,1,Mid-Tier Active
C038181,2,Dormant Buyers
C006504,0,Champions
C028777,0,Champions
C029931,2,Dormant Buyers
C008575,2,Dormant Buyers
C031735,1,Mid-Tier Active
C011698,2,Dormant Buyers
C014204,2,Dormant Buyers
C033516,0,Champions
C038080,0,Champions
C031284,0,Champions
C019635,2,Dormant Buyers
C025035,2,Dormant Buyers
C048254,0,Champions
C028791,2,Dormant Buyers
C024612,1,Mid-Tier Active
C020649,1,Mid-Tier Active
C037822,2,Dormant Buyers
C046175,2,Dormant Buyers
C020866,2,Dormant Buyers
C039800,1,Mid-Tier Active
C009221,2,Dormant Buyers
C016392,2,Dormant Buyers
C025647,2,Dormant Buyers
C047937,2,Dormant Buyers
C048167,0,Champions
C014847,2,Dormant Buyers
C043989,0,Champions
C000545,2,Dormant Buyers
C043591,2,Dormant Buyers
C043205,2,Dormant Buyers
C032835,0,Champions
C043259,0,Champions
C022667,1,Mid-Tier Active
C035492,0,Champions
C010835,0,Champions
C036389,2,Dormant Buyers
C026803,2,Dormant Buyers
C027270,2,Dormant Buyers
C049132,0,Champions
C040362,0,Champions
C038121,0,Champions
C033136,2,Dormant Buyers
C023427,1,Mid-Tier Active
C006076,1,Mid-Tier Active
C035599,2,Dormant Buyers
C042987,0,Champions
C005701,2,Dormant Buyers
C023620,1,Mid-Tier Active
C049217,2,Dormant Buyers
C044837,2,Dormant Buyers
C002393,0,Champions
C041553,2,Dormant Buyers
C011075,0,Champions
C012415,2,Dormant Buyers
C047708,1,Mid-Tier Active
C047370,2,Dormant Buyers
C031937,0,Champions
C015107,0,Champions
C042858,2,Dormant Buyers
C015045,1,Mid-Tier Active
C003127,0,Champions
C023556,0,Champions
C041875,2,Dormant Buyers
C013734,2,Dormant Buyers
C041134,2,Dormant Buyers
C011278,1,Mid-Tier Active
C003129,0,Champions
C044286,0,Champions
C001124,2,Dormant Buyers
C029406,0,Champions
C048149,1,Mid-Tier Active
C049425,2,Dormant Buyers
C005720,2,Dormant Buyers
C027526,2,Dormant Buyers
C040171,2,Dormant Buyers
C028845,1,Mid-Tier Active
C027980,0,Champions
C019777,1,Mid-Tier Active
C005373,2,Dormant Buyers
C009253,2,Dormant Buyers
C023209,1,Mid-Tier Active
C022049,0,Champions
C012912,2,Dormant Buyers
C033868,2,Dormant Buyers
C046661,2,Dormant Buyers
C044597,2,Dormant Buyers
C001627,2,Dormant Buyers
C048683,0,Champions
C011296,2,Dormant Buyers
C044951,2,Dormant Buyers
C046323,2,Dormant Buyers
C035946,2,Dormant Buyers
C038739,0,Champions
C027272,2,Dormant Buyers
C010422,1,Mid-Tier Active
C018108,1,Mid-Tier Active
C009502,2,Dormant Buyers
C008658,2,Dormant Buyers
C040153,0,Champions
C024476,2,Dormant Buyers
C025521,0,Champions
C033702,2,Dormant Buyers
C019063,2,Dormant Buyers
C029519,2,Dormant Buyers
C035203,2,Dormant Buyers
C021213,2,Dormant Buyers
C014154,2,Dormant Buyers
C022684,2,Dormant Buyers
C001806,2,Dormant Buyers
C001095,0,Champions
C049928,2,Dormant Buyers
C042329,0,Champions
C034975,1,Mid-Tier Active
C035766,1,Mid-Tier Active
C030390,0,Champions
C016185,2,Dormant Buyers
C011862,2,Dormant Buyers
C042839,0,Champions
C031767,2,Dormant Buyers
C012139,2,Dormant Buyers
C005319,0,Champions
C020809,2,Dormant Buyers
C031872,1,Mid-Tier Active
C032089,0,Champions
C046900,0,Champions
C001971,2,Dormant Buyers
C032818,2,Dormant Buyers
C015506,0,Champions
C007670,1,Mid-Tier Active
C013976,2,Dormant Buyers
C021888,2,Dormant Buyers
C028324,0,Champions
C032920,0,Champions
C026604,2,Dormant Buyers
C012810,2,Dormant Buyers
C001894,2,Dormant Buyers
C039708,0,Champions
C009365,2,Dormant Buyers
C035817,2,Dormant Buyers
C007752,2,Dormant Buyers
C021003,2,Dormant Buyers
C006434,1,Mid-Tier Active
C041675,1,Mid-Tier Active
C006443,2,Dormant Buyers
C047317,0,Champions
C046012,2,Dormant Buyers
C029466,2,Dormant Buyers
C020499,0,Champions
C035011,0,Champions
C006288,2,Dormant Buyers
C039106,0,Champions
C041462,1,Mid-Tier Active
C008589,2,Dormant Buyers
C027874,2,Dormant Buyers
C013743,2,Dormant Buyers
C038319,1,Mid-Tier Active
C032274,1,Mid-Tier Active
C046673,0,Champions
C033672,2,Dormant Buyers
C025316,1,Mid-Tier Active
C039428,2,Dormant Buyers
C047778,0,Champions
C009396,1,Mid-Tier Active
C043162,2,Dormant Buyers
C043723,1,Mid-Tier Active
C049672,1,Mid-Tier Active
C045597,2,Dormant Buyers
C025156,1,Mid-Tier Active
C047986,0,Champions
C024543,2,Dormant Buyers
C047204,1,Mid-Tier Active
C027809,2,Dormant Buyers
C016131,2,Dormant Buyers
C026847,2,Dormant Buyers
C018270,0,Champions
C014584,2,Dormant Buyers
C048011,2,Dormant Buyers
C036808,2,Dormant Buyers
C012434,2,Dormant Buyers
C028141,2,Dormant Buyers
C012410,1,Mid-Tier Active
C034886,2,Dormant Buyers
C002956,2,Dormant Buyers
C003134,2,Dormant Buyers
C028744,2,Dormant Buyers
C011324,0,Champions
C047832,2,Dormant Buyers
C009504,1,Mid-Tier Active
C003711,1,Mid-Tier Active
C016167,2,Dormant Buyers
C039466,2,Dormant Buyers
C009732,1,Mid-Tier Active
C005929,0,Champions
C020338,1,Mid-Tier Active
C046620,2,Dormant Buyers
C035920,2,Dormant Buyers
C007714,2,Dormant Buyers
C003210,0,Champions
C009401,2,Dormant Buyers
C006057,2,Dormant Buyers
C046844,2,Dormant Buyers
C031796,1,Mid-Tier Active
C036408,2,Dormant Buyers
C002786,1,Mid-Tier Active
C017189,2,Dormant Buyers
C028953,0,Champions
C021956,2,Dormant Buyers
C030696,0,Champions
C007222,0,Champions
C007048,2,Dormant Buyers
C000191,2,Dormant Buyers
C028893,2,Dormant Buyers
C014877,2,Dormant Buyers
C020735,2,Dormant Buyers
C001665,2,Dormant Buyers
C015106,2,Dormant Buyers
C004953,0,Champions
C011513,2,Dormant Buyers
C023113,2,Dormant Buyers
C003279,2,Dormant Buyers
C046091,2,Dormant Buyers
C048006,2,Dormant Buyers
C020837,1,Mid-Tier Active
C048492,2,Dormant Buyers
C009062,2,Dormant Buyers
C034141,0,Champions
C032491,2,Dormant Buyers
C039166,2,Dormant Buyers
C015216,1,Mid-Tier Active
C040229,2,Dormant Buyers
C021778,2,Dormant Buyers
C039677,0,Champions
C010210,0,Champions
C021067,1,Mid-Tier Active
C018495,0,Champions
C013616,2,Dormant Buyers
C004097,0,Champions
C047672,1,Mid-Tier Active
C000803,2,Dormant Buyers
C012116,0,Champions
C040188,1,Mid-Tier Active
C044603,2,Dormant Buyers
C029441,2,Dormant Buyers
C036849,2,Dormant Buyers
C027825,0,Champions
C040726,2,Dormant Buyers
C006448,2,Dormant Buyers
C041231,2,Dormant Buyers
C009865,1,Mid-Tier Active
C011966,1,Mid-Tier Active
C025328,2,Dormant Buyers
C039128,0,Champions
C003177,2,Dormant Buyers
C031345,2,Dormant Buyers
C026997,2,Dormant Buyers
C023748,1,Mid-Tier Active
C034025,2,Dormant Buyers
C012022,0,Champions
C043840,2,Dormant Buyers
C046058,1,Mid-Tier Active
C039995,2,Dormant Buyers
C048922,0,Champions
C027949,2,Dormant Buyers
C002743,2,Dormant Buyers
C010452,2,Dormant Buyers
C016813,2,Dormant Buyers
C011486,1,Mid-Tier Active
C045068,1,Mid-Tier Active
C025540,1,Mid-Tier Active
C041055,2,Dormant Buyers
C028478,2,Dormant Buyers
C035114,1,Mid-Tier Active
C038709,2,Dormant Buyers
C013387,2,Dormant Buyers
C004208,2,Dormant Buyers
C027996,0,Champions
C024575,2,Dormant Buyers
C011173,0,Champions
C024210,2,Dormant Buyers
C047934,0,Champions
C010147,2,Dormant Buyers
C016538,1,Mid-Tier Active
C021875,2,Dormant Buyers
C014856,1,Mid-Tier Active
C047227,2,Dormant Buyers
C002413,2,Dormant Buyers
C048384,2,Dormant Buyers
C009628,1,Mid-Tier Active
C015753,2,Dormant Buyers
C044844,2,Dormant Buyers
C016932,2,Dormant Buyers
C001115,2,Dormant Buyers
C031348,2,Dormant Buyers
C019745,2,Dormant Buyers
C016906,0,Champions
C018261,2,Dormant Buyers
C022731,1,Mid-Tier Active
C024525,0,Champions
C035300,2,Dormant Buyers
C018844,1,Mid-Tier Active
C027669,2,Dormant Buyers
C048344,2,Dormant Buyers
C018290,1,Mid-Tier Active
C030343,2,Dormant Buyers
C047332,1,Mid-Tier Active
C021406,0,Champions
C030542,2,Dormant Buyers
C022623,0,Champions
C039590,2,Dormant Buyers
C002592,2,Dormant Buyers
C037140,1,Mid-Tier Active
C017242,0,Champions
C037139,1,Mid-Tier Active
C028506,2,Dormant Buyers
C033708,0,Champions
C010039,2,Dormant Buyers
C020700,2,Dormant Buyers
C019972,2,Dormant Buyers
C045030,1,Mid-Tier Active
C017574,1,Mid-Tier Active
C019388,0,Champions
C037011,2,Dormant Buyers
C017232,2,Dormant Buyers
C048596,2,Dormant Buyers
C043947,2,Dormant Buyers
C047288,1,Mid-Tier Active
C006275,0,Champions
C030787,0,Champions
C000213,2,Dormant Buyers
C047953,0,Champions
C040630,2,Dormant Buyers
C007317,0,Champions
C042392,2,Dormant Buyers
C008359,2,Dormant Buyers
C027718,0,Champions
C019027,0,Champions
C035407,2,Dormant Buyers
C008556,0,Champions
C035691,2,Dormant Buyers
C004640,1,Mid-Tier Active
C047102,0,Champions
C000502,2,Dormant Buyers
C036236,2,Dormant Buyers
C018698,1,Mid-Tier Active
C036252,2,Dormant Buyers
C023208,2,Dormant Buyers
C030855,2,Dormant Buyers
C010330,2,Dormant Buyers
C049811,1,Mid-Tier Active
C036130,2,Dormant Buyers
C047931,1,Mid-Tier Active
C010751,2,Dormant Buyers
C011356,2,Dormant Buyers
C000036,1,Mid-Tier Active
C044549,2,Dormant Buyers
C029048,2,Dormant Buyers
C016709,1,Mid-Tier Active
C042475,2,Dormant Buyers
C028044,2,Dormant Buyers
C039964,1,Mid-Tier Active
C040279,1,Mid-Tier Active
C001684,1,Mid-Tier Active
C014738,2,Dormant Buyers
C015614,2,Dormant Buyers
C037285,1,Mid-Tier Active
C034036,2,Dormant Buyers
C031578,1,Mid-Tier Active
C041408,2,Dormant Buyers
C001722,1,Mid-Tier Active
C020378,2,Dormant Buyers
C001761,1,Mid-Tier Active
C035129,2,Dormant Buyers
C010152,2,Dormant Buyers
C037215,2,Dormant Buyers
C023721,2,Dormant Buyers
C031326,2,Dormant Buyers
C039742,2,Dormant Buyers
C035322,2,Dormant Buyers
C035161,2,Dormant Buyers
C006103,1,Mid-Tier Active
C038008,2,Dormant Buyers
C045201,2,Dormant Buyers
C004113,2,Dormant Buyers
C015847,2,Dormant Buyers
C009747,0,Champions
C023402,2,Dormant Buyers
C037022,2,Dormant Buyers
C042212,2,Dormant Buyers
C010970,2,Dormant Buyers
C044496,2,Dormant Buyers
C015518,1,Mid-Tier Active
C020000,2,Dormant Buyers
C013826,2,Dormant Buyers
C020043,0,Champions
C022844,2,Dormant Buyers
C017790,1,Mid-Tier Active
C042816,2,Dormant Buyers
C039303,2,Dormant Buyers
C025371,0,Champions
C011732,0,Champions
C022854,0,Champions
C010135,1,Mid-Tier Active
C020103,0,Champions
C002793,1,Mid-Tier Active
C027470,1,Mid-Tier Active
C044628,0,Champions
C028544,2,Dormant Buyers
C020778,1,Mid-Tier Active
C018609,2,Dormant Buyers
C020643,2,Dormant Buyers
C034874,2,Dormant Buyers
C034627,2,Dormant Buyers
C014710,0,Champions
C036924,2,Dormant Buyers
C021207,1,Mid-Tier Active
C049765,2,Dormant Buyers
C031732,2,Dormant Buyers
C029165,2,Dormant Buyers
C035927,2,Dormant Buyers
C013592,2,Dormant Buyers
C033752,2,Dormant Buyers
C013370,2,Dormant Buyers
C032564,1,Mid-Tier Active
C048723,0,Champions
C024466,0,Champions
C042019,1,Mid-Tier Active
C013320,2,Dormant Buyers
C047338,1,Mid-Tier Active
C001975,1,Mid-Tier Active
C042765,1,Mid-Tier Active
C027687,0,Champions
C003569,1,Mid-Tier Active
C034520,2,Dormant Buyers
C015856,0,Champions
C019702,1,Mid-Tier Active
C029585,0,Champions
C034949,2,Dormant Buyers
C048456,2,Dormant Buyers
C013166,1,Mid-Tier Active
C022865,0,Champions
C046610,2,Dormant Buyers
C032516,0,Champions
C010881,2,Dormant Buyers
C045801,0,Champions
C012003,1,Mid-Tier Active
C029105,1,Mid-Tier Active
C020176,0,Champions
C006576,2,Dormant Buyers
C020216,1,Mid-Tier Active
C000314,1,Mid-Tier Active
C009741,0,Champions
C044245,2,Dormant Buyers
C025586,2,Dormant Buyers
C016361,1,Mid-Tier Active
C034465,0,Champions
C000252,2,Dormant Buyers
C037586,0,Champions
C013433,2,Dormant Buyers
C005249,2,Dormant Buyers
C028277,2,Dormant Buyers
C024630,1,Mid-Tier Active
C036768,1,Mid-Tier Active
C037679,2,Dormant Buyers
C049567,2,Dormant Buyers
C010899,1,Mid-Tier Active
C000117,2,Dormant Buyers
C001780,0,Champions
C034987,0,Champions
C014311,2,Dormant Buyers
C023589,2,Dormant Buyers
C024635,2,Dormant Buyers
C033505,2,Dormant Buyers
C019155,0,Champions
C017460,2,Dormant Buyers
C015566,2,Dormant Buyers
C040924,2,Dormant Buyers
C023058,2,Dormant Buyers
C033962,2,Dormant Buyers
C035067,2,Dormant Buyers
C013559,2,Dormant Buyers
C011749,2,Dormant Buyers
C012677,1,Mid-Tier Active
C014121,2,Dormant Buyers
C005341,0,Champions
C044439,2,Dormant Buyers
C016400,2,Dormant Buyers
C012525,2,Dormant Buyers
C000688,1,Mid-Tier Active
C021038,2,Dormant Buyers
C040219,1,Mid-Tier Active
C020313,1,Mid-Tier Active
C012365,0,Champions
C049347,0,Champions
C044785,1,Mid-Tier Active
C028908,2,Dormant Buyers
C020474,2,Dormant Buyers
C033756,2,Dormant Buyers
C043829,2,Dormant Buyers
C005203,2,Dormant Buyers
C008133,2,Dormant Buyers
C038903,2,Dormant Buyers
C041729,0,Champions
C003512,0,Champions
C011558,1,Mid-Tier Active
C010274,0,Champions
C031460,2,Dormant Buyers
C029826,2,Dormant Buyers
C017254,2,Dormant Buyers
C032885,0,Champions
C038197,2,Dormant Buyers
C034922,0,Champions
C032320,2,Dormant Buyers
C024329,0,Champions
C042288,1,Mid-Tier Active
C000341,2,Dormant Buyers
C007119,2,Dormant Buyers
C001792,2,Dormant Buyers
C026887,0,Champions
C029367,2,Dormant Buyers
C028127,2,Dormant Buyers
C016074,0,Champions
C017019,2,Dormant Buyers
C007900,2,Dormant Buyers
C029454,2,Dormant Buyers
C047339,1,Mid-Tier Active
C039536,2,Dormant Buyers
C017125,1,Mid-Tier Active
C047046,1,Mid-Tier Active
C039269,2,Dormant Buyers
C040324,1,Mid-Tier Active
C036596,2,Dormant Buyers
C048418,2,Dormant Buyers
C000241,2,Dormant Buyers
C043373,1,Mid-Tier Active
C033763,2,Dormant Buyers
C047039,2,Dormant Buyers
C046378,2,Dormant Buyers
C044336,2,Dormant Buyers
C031640,0,Champions
C030819,0,Champions
C031353,1,Mid-Tier Active
C031276,0,Champions
C012171,2,Dormant Buyers
C047665,2,Dormant Buyers
C009395,1,Mid-Tier Active
C005577,2,Dormant Buyers
C036994,0,Champions
C005313,2,Dormant Buyers
C041280,2,Dormant Buyers
C037499,2,Dormant Buyers
C022802,2,Dormant Buyers
C003623,1,Mid-Tier Active
C036753,0,Champions
C017317,2,Dormant Buyers
C004396,2,Dormant Buyers
C006453,2,Dormant Buyers
C035969,1,Mid-Tier Active
C015362,2,Dormant Buyers
C004920,2,Dormant Buyers
C043465,1,Mid-Tier Active
C035489,2,Dormant Buyers
C012006,2,Dormant Buyers
C018953,2,Dormant Buyers
C014106,0,Champions
C037386,2,Dormant Buyers
C015551,2,Dormant Buyers
C047930,2,Dormant Buyers
C001327,2,Dormant Buyers
C048274,2,Dormant Buyers
C015443,0,Champions
C006355,2,Dormant Buyers
C027033,1,Mid-Tier Active
C049129,2,Dormant Buyers
C043688,1,Mid-Tier Active
C035375,2,Dormant Buyers
C020438,2,Dormant Buyers
C009532,2,Dormant Buyers
C044696,2,Dormant Buyers
C003142,2,Dormant Buyers
C038336,2,Dormant Buyers
C048095,0,Champions
C033237,0,Champions
C046023,2,Dormant Buyers
C026685,2,Dormant Buyers
C001049,2,Dormant Buyers
C026408,1,Mid-Tier Active
C049880,0,Champions
C016128,1,Mid-Tier Active
C040789,0,Champions
C025682,2,Dormant Buyers
C034561,2,Dormant Buyers
C013490,2,Dormant Buyers
C013621,2,Dormant Buyers
C018632,2,Dormant Buyers
C042385,2,Dormant Buyers
C024512,2,Dormant Buyers
C000887,0,Champions
C034179,2,Dormant Buyers
C038575,2,Dormant Buyers
C017154,2,Dormant Buyers
C000043,1,Mid-Tier Active
C009765,1,Mid-Tier Active
C017566,2,Dormant Buyers
C003322,0,Champions
C014140,2,Dormant Buyers
C036412,2,Dormant Buyers
C001259,2,Dormant Buyers
C028041,2,Dormant Buyers
C025686,2,Dormant Buyers
C048726,2,Dormant Buyers
C009381,2,Dormant Buyers
C015591,1,Mid-Tier Active
C014676,2,Dormant Buyers
C007953,2,Dormant Buyers
C008190,2,Dormant Buyers
C020853,2,Dormant Buyers
C036907,2,Dormant Buyers
C018390,1,Mid-Tier Active
C033030,2,Dormant Buyers
C011190,0,Champions
C048033,2,Dormant Buyers
C021408,0,Champions
C014882,1,Mid-Tier Active
C013757,2,Dormant Buyers
C018178,0,Champions
C008921,2,Dormant Buyers
C002138,2,Dormant Buyers
C010201,2,Dormant Buyers
C049337,2,Dormant Buyers
C019704,2,Dormant Buyers
C021074,2,Dormant Buyers
C008725,1,Mid-Tier Active
C043273,2,Dormant Buyers
C023293,2,Dormant Buyers
C025660,2,Dormant Buyers
C007403,2,Dormant Buyers
C007535,1,Mid-Tier Active
C029801,1,Mid-Tier Active
C041879,2,Dormant Buyers
